borvidek,borregio,variety,variety_en,period,scenario,huglin_mean,winkler_mean,frost_days_mean,heat_days_mean,huglin_score,winkler_ok,frost_score,heat_score,suitability,limiting_factor,colour,confidence,in_principal_varieties,delta_vs_1991_2020
Balatonboglári,Balaton,Zéta,Zeta,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.94939035,True,0.99090904,1.0,0.9407595,huglin,white,low,False,
Balatonboglári,Balaton,Kövérszőlő,Koverszolo,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.94939035,True,0.99090904,1.0,0.9407595,huglin,white,low,False,
Balatonboglári,Balaton,Olaszrizling,Welschriesling / Olaszrizling,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9956572,True,1.0,1.0,0.9956572,huglin,white,high,True,
Balatonboglári,Balaton,Rajnai rizling,Riesling,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,high,False,
Balatonboglári,Balaton,Rizlingszilváni,Müller-Thurgau,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,high,False,
Balatonboglári,Balaton,Müller-Thurgau,Müller-Thurgau,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,high,False,
Balatonboglári,Balaton,Szürkebarát,Pinot gris,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.98871773,True,1.0,1.0,0.98871773,huglin,white,high,False,
Balatonboglári,Balaton,Tramini,Gewürztraminer,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,high,False,
Balatonboglári,Balaton,Sauvignon blanc,Sauvignon Blanc,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.98871773,True,1.0,1.0,0.98871773,huglin,white,high,False,
Balatonboglári,Balaton,Chardonnay,Chardonnay,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9996726,True,1.0,1.0,0.9996726,huglin,white,high,True,
Balatonboglári,Balaton,Pinot blanc,Pinot Blanc,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,high,False,
