borvidek,borregio,variety,variety_en,period,scenario,huglin_mean,winkler_mean,frost_days_mean,heat_days_mean,huglin_score,winkler_ok,frost_score,heat_score,suitability,limiting_factor,colour,confidence,in_principal_varieties,delta_vs_1991_2020
Badacsonyi,Balaton,Garnacha,Grenache,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.025892211,False,1.0,1.0,0.01941916,winkler,red,medium,False,0.01941916
Badacsonyi,Balaton,Mourvèdre,Mourvèdre / Monastrell,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.0,False,1.0,1.0,0.0,huglin,red,medium,False,0.0
Badacsonyi,Balaton,Carignan,Carignan / Mazuelo,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.025892211,False,1.0,1.0,0.01941916,winkler,red,low,False,0.01941916
Badacsonyi,Balaton,Aglianico,Aglianico,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.025892211,True,1.0,1.0,0.025892211,huglin,red,medium,False,0.025892211
Badacsonyi,Balaton,Nero d'Avola,Nero d'Avola,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.0,False,1.0,1.0,0.0,huglin,red,medium,False,0.0
Badacsonyi,Balaton,Sangiovese,Sangiovese,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9303784,True,1.0,1.0,0.9303784,huglin,red,high,False,0.5845342
Badacsonyi,Balaton,Vermentino,Vermentino,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9303784,True,1.0,1.0,0.9303784,huglin,white,medium,False,0.5845342
Badacsonyi,Balaton,Assyrtiko,Assyrtiko,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.8501931,True,1.0,1.0,0.8501931,huglin,white,medium,False,0.8501931
Badacsonyi,Balaton,Fiano,Fiano,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.8759066,True,1.0,1.0,0.8759066,huglin,white,medium,False,0.84881246
Badacsonyi,Balaton,Verdejo,Verdejo,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9303784,True,1.0,1.0,0.9303784,huglin,white,medium,False,0.5845342
Badacsonyi,Balaton,Albariño,Albariño,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9816995,True,1.0,1.0,0.9816995,huglin,white,medium,False,0.13153243
Badacsonyi,Balaton,Solaris,Solaris,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.8370539,False,1.0,1.0,0.6277904,winkler,white,medium,False,-0.3621053
Badacsonyi,Balaton,Bronner,Bronner,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.8370539,False,1.0,1.0,0.6277904,winkler,white,medium,False,-0.3621053
Badacsonyi,Balaton,Johanniter,Johanniter,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.87359107,False,1.0,1.0,0.6551933,winkler,white,medium,False,-0.33966315
Badacsonyi,Balaton,Souvignier Gris,Souvignier Gris,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.93564194,True,1.0,1.0,0.93564194,huglin,white,medium,False,-0.011571944
Badacsonyi,Balaton,Muscaris,Muscaris,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.87359107,False,1.0,1.0,0.6551933,winkler,white,medium,False,-0.33966315
Badacsonyi,Balaton,Cabernet Cortis,Cabernet Cortis,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9896792,True,1.0,1.0,0.9896792,huglin,red,medium,False,0.106835425
Badacsonyi,Balaton,Kövidinka,Kovidinka,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9816995,True,1.0,1.0,0.9816995,huglin,white,low,False,0.2886846
Badacsonyi,Balaton,Kunleány,Kunleany,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9503471,True,1.0,1.0,0.9503471,huglin,white,low,False,0.4012403
Badacsonyi,Balaton,Zengő,Zengo,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9816995,True,1.0,1.0,0.9816995,huglin,white,low,False,0.2047413
Badacsonyi,Balaton,Zenit,Zenit,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9950117,True,1.0,1.0,0.9950117,huglin,white,low,False,0.3019551
Badacsonyi,Balaton,Zefír,Zefir,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.99595326,True,1.0,1.0,0.99595326,huglin,white,low,False,0.20847768
Badacsonyi,Balaton,Zeus,Zeus,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.99595326,True,1.0,1.0,0.99595326,huglin,white,low,False,0.20847768
Badacsonyi,Balaton,Nektár,Nektar,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.99595326,True,1.0,1.0,0.99595326,huglin,white,low,False,0.20847768
Badacsonyi,Balaton,Rózsakő,Rozsako,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.95612216,True,1.0,1.0,0.95612216,huglin,white,low,False,0.13963342
Badacsonyi,Balaton,Vulcanus,Vulcanus,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.99595326,True,1.0,1.0,0.99595326,huglin,white,low,False,0.20847768
Badacsonyi,Balaton,Blauburger,Blauburger,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9503471,True,1.0,1.0,0.9503471,huglin,red,low,False,0.3347283
Badacsonyi,Balaton,Turán,Turan,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.91671187,True,1.0,1.0,0.91671187,huglin,red,low,False,0.4952944
Badacsonyi,Balaton,Menoire,Menoire,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9303784,True,1.0,1.0,0.9303784,huglin,red,low,False,0.648463
Badacsonyi,Balaton,Bíborkadarka,Biborkadarka,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.8759066,True,1.0,1.0,0.8759066,huglin,red,low,False,0.85382074
Badacsonyi,Balaton,Alibernet,Alibernet,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.87073714,True,1.0,1.0,0.87073714,huglin,red,low,False,0.8486513
Badacsonyi,Balaton,Aletta,Aletta,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9665647,True,1.0,1.0,0.9665647,huglin,white,low,False,0.11861253
Badacsonyi,Balaton,Zalagyöngye,Zalagyongye,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.94530505,True,1.0,1.0,0.94530505,huglin,white,low,False,0.025568545
Badacsonyi,Balaton,Chasselas,Chasselas,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.8814653,True,1.0,1.0,0.8814653,huglin,white,low,False,-0.0032937527
Badacsonyi,Balaton,Sémillon,Semillon,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9816995,True,1.0,1.0,0.9816995,huglin,white,low,False,0.2886846
Badacsonyi,Balaton,Auxerrois,Auxerrois,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.99595326,True,1.0,1.0,0.99595326,huglin,white,low,False,0.20847768
Badacsonyi,Balaton,Gamay,Gamay,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9816995,True,1.0,1.0,0.9816995,huglin,red,low,False,0.2886846
Badacsonyi,Balaton,Malbec,Malbec,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.8759066,True,1.0,1.0,0.8759066,huglin,red,low,False,0.857031
Badacsonyi,Balaton,Tannat,Tannat,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.87073714,True,1.0,1.0,0.87073714,huglin,red,low,False,0.85186154
Badacsonyi,Balaton,Sagrantino,Sagrantino,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.85015255,True,1.0,1.0,0.85015255,huglin,red,low,False,0.85015255
Badacsonyi,Balaton,Mészikadar,Meszikadar,2061-2080,rcp45,2209.1384,1732.3934,7.35,5.1,0.9303784,True,1.0,1.0,0.9303784,huglin,red,low,False,0.648463
Balatonboglári,Balaton,Furmint,Furmint,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.97668886,True,1.0,1.0,0.97668886,huglin,white,medium,False,0.053161204
Balatonboglári,Balaton,Hárslevelű,Harslevelu,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,white,medium,False,-0.0011689663
Balatonboglári,Balaton,Sárgamuskotály,Yellow Muscat / Muscat Lunel,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.94942236,True,1.0,1.0,0.94942236,huglin,white,low,False,0.03326136
Balatonboglári,Balaton,Kabar,Kabar,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,white,low,False,-0.0011689663
Balatonboglári,Balaton,Zéta,Zeta,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,white,low,False,-0.0011689663
Balatonboglári,Balaton,Kövérszőlő,Koverszolo,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,white,low,False,-0.0011689663
Balatonboglári,Balaton,Olaszrizling,Welschriesling / Olaszrizling,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87657994,True,1.0,1.0,0.87657994,huglin,white,high,True,-0.119077265
Balatonboglári,Balaton,Rajnai rizling,Riesling,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.72470087,False,1.0,0.8375,0.45520273,winkler,white,high,False,-0.49893215
Balatonboglári,Balaton,Rizlingszilváni,Müller-Thurgau,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.7038177,False,1.0,0.8375,0.44208547,winkler,white,high,False,-0.51204944
Balatonboglári,Balaton,Müller-Thurgau,Müller-Thurgau,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.7038177,False,1.0,0.8375,0.44208547,winkler,white,high,False,-0.51204944
Balatonboglári,Balaton,Szürkebarát,Pinot gris,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,high,False,-0.14258826
Balatonboglári,Balaton,Tramini,Gewürztraminer,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.72470087,False,1.0,0.8375,0.45520273,winkler,white,high,False,-0.49893215
Balatonboglári,Balaton,Sauvignon blanc,Sauvignon Blanc,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,high,False,-0.14258826
Balatonboglári,Balaton,Chardonnay,Chardonnay,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8706561,True,1.0,1.0,0.8706561,huglin,white,high,True,-0.12901652
Balatonboglári,Balaton,Pinot blanc,Pinot Blanc,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.72470087,False,1.0,1.0,0.5435257,winkler,white,high,False,-0.4106092
Balatonboglári,Balaton,Zöld veltelíni,Grüner Veltliner,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.72470087,False,1.0,1.0,0.5435257,winkler,white,high,False,-0.4106092
Balatonboglári,Balaton,Kéknyelű,Keknyelu,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.88051385,True,1.0,1.0,0.88051385,huglin,white,low,False,-0.09699446
Balatonboglári,Balaton,Juhfark,Juhfark,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,white,low,False,-0.0011689663
Balatonboglári,Balaton,Cserszegi fűszeres,Cserszegi fuszeres,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,medium,False,-0.14258826
Balatonboglári,Balaton,Irsai Olivér,Irsai Oliver,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.7038177,False,1.0,0.8375,0.44208547,winkler,white,medium,False,-0.51204944
Balatonboglári,Balaton,Leányka,Leanyka,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,medium,False,-0.15328878
Balatonboglári,Balaton,Királyleányka,Kiralyleanyka,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,medium,True,-0.15328878
Balatonboglári,Balaton,Ezerjó,Ezerjo,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,low,False,-0.14420313
Balatonboglári,Balaton,Cirfandli,Zierfandler,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87657994,True,1.0,1.0,0.87657994,huglin,white,low,False,-0.11002576
Balatonboglári,Balaton,Generosa,Generosa,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,low,False,-0.14258826
Balatonboglári,Balaton,Bianca,Bianca,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8706561,True,1.0,1.0,0.8706561,huglin,white,medium,False,-0.12901652
Balatonboglári,Balaton,Arany sárfehér,Arany sarfeher,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87657994,True,1.0,1.0,0.87657994,huglin,white,low,False,-0.11002576
Balatonboglári,Balaton,Budai zöld,Budai zold,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,low,False,-0.15328878
Balatonboglári,Balaton,Muscat ottonel,Muscat Ottonel,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.72470087,False,1.0,0.8375,0.45520273,winkler,white,medium,False,-0.49893215
Balatonboglári,Balaton,Kékfrankos,Blaufränkisch,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87657994,True,1.0,1.0,0.87657994,huglin,red,high,True,-0.119077265
Balatonboglári,Balaton,Kadarka,Kadarka,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,red,medium,False,-0.0011689663
Balatonboglári,Balaton,Cabernet franc,Cabernet Franc,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,red,high,False,-0.009799838
Balatonboglári,Balaton,Cabernet sauvignon,Cabernet Sauvignon,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9916141,True,1.0,1.0,0.9916141,huglin,red,high,True,0.33407873
Balatonboglári,Balaton,Merlot,Merlot,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9395905,True,1.0,1.0,0.9395905,huglin,red,high,True,-0.0011689663
Balatonboglári,Balaton,Pinot noir,Pinot Noir,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.72470087,False,1.0,0.8375,0.45520273,winkler,red,high,True,-0.49893215
Balatonboglári,Balaton,Syrah,Syrah,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9916141,True,1.0,1.0,0.9916141,huglin,red,high,False,0.33407873
Balatonboglári,Balaton,Zweigelt,Zweigelt,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87657994,True,1.0,1.0,0.87657994,huglin,red,high,False,-0.119077265
Balatonboglári,Balaton,Portugieser,Portugieser / Kékoportó,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87657994,True,1.0,1.0,0.87657994,huglin,red,medium,False,-0.119077265
Balatonboglári,Balaton,Tempranillo,Tempranillo,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87993485,True,1.0,1.0,0.87993485,huglin,red,medium,False,0.64430565
Balatonboglári,Balaton,Touriga Nacional,Touriga Nacional,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8500307,True,1.0,1.0,0.8500307,huglin,red,medium,False,0.8249697
Balatonboglári,Balaton,Garnacha,Grenache,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.5756979,False,1.0,1.0,0.43177342,winkler,red,medium,False,0.43177342
Balatonboglári,Balaton,Mourvèdre,Mourvèdre / Monastrell,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.0,False,1.0,1.0,0.0,huglin,red,medium,False,0.0
Balatonboglári,Balaton,Carignan,Carignan / Mazuelo,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.5756979,False,1.0,1.0,0.43177342,winkler,red,low,False,0.43177342
Balatonboglári,Balaton,Aglianico,Aglianico,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.5756979,True,1.0,1.0,0.5756979,huglin,red,medium,False,0.5756979
Balatonboglári,Balaton,Nero d'Avola,Nero d'Avola,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.0,False,1.0,1.0,0.0,huglin,red,medium,False,0.0
Balatonboglári,Balaton,Sangiovese,Sangiovese,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9999765,True,1.0,1.0,0.9999765,huglin,red,high,False,0.3421151
Balatonboglári,Balaton,Vermentino,Vermentino,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9999765,True,1.0,1.0,0.9999765,huglin,white,medium,False,0.3421151
Balatonboglári,Balaton,Assyrtiko,Assyrtiko,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9268774,True,1.0,1.0,0.9268774,huglin,white,medium,False,0.57343364
Balatonboglári,Balaton,Fiano,Fiano,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9793439,True,1.0,1.0,0.9793439,huglin,white,medium,False,0.34159833
Balatonboglári,Balaton,Verdejo,Verdejo,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.9999765,True,1.0,1.0,0.9999765,huglin,white,medium,False,0.3421151
Balatonboglári,Balaton,Albariño,Albariño,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.97668886,True,1.0,1.0,0.97668886,huglin,white,medium,False,0.044688463
Balatonboglári,Balaton,Solaris,Solaris,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.562151,False,1.0,0.8375,0.3531011,winkler,white,medium,False,-0.51915145
Balatonboglári,Balaton,Bronner,Bronner,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.562151,False,1.0,0.8375,0.3531011,winkler,white,medium,False,-0.51915145
Balatonboglári,Balaton,Johanniter,Johanniter,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.7038177,False,1.0,0.8375,0.44208547,winkler,white,medium,False,-0.49171206
Balatonboglári,Balaton,Souvignier Gris,Souvignier Gris,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.8461295,True,1.0,1.0,0.8461295,huglin,white,medium,False,-0.14258826
Balatonboglári,Balaton,Muscaris,Muscaris,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.7038177,False,1.0,0.8375,0.44208547,winkler,white,medium,False,-0.49171206
Balatonboglári,Balaton,Cabernet Cortis,Cabernet Cortis,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.87657994,True,1.0,1.0,0.87657994,huglin,red,medium,False,-0.119077265
Balatonboglári,Balaton,Kövidinka,Kovidinka,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.97668886,True,1.0,1.0,0.97668886,huglin,white,low,False,0.053161204
Balatonboglári,Balaton,Kunleány,Kunleany,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.99837786,True,1.0,1.0,0.99837786,huglin,white,low,False,0.108940065
Balatonboglári,Balaton,Zengő,Zengo,2061-2080,rcp45,2403.1875,1893.0723,6.3,9.3,0.97668886,True,1.0,1.0,0.97668886,huglin,white,low,False,0.044688463
