borvidek,variety,n_members,mean,p10,p50,p90,std
Balatonfelvidéki,Sauvignon blanc,14,0.86278355,0.4755325555801392,1.0,1.0,0.24310616
Balatonfelvidéki,Solaris,14,0.48975974,0.12826048135757448,0.5827815234661102,0.6922111213207245,0.23189735
Balatonfelvidéki,Souvignier Gris,14,0.86278355,0.4755325555801392,1.0,1.0,0.24310616
Balatonfelvidéki,Syrah,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Szürkebarát,14,0.86278355,0.4755325555801392,1.0,1.0,0.24310616
Balatonfelvidéki,Sárgamuskotály,14,0.9129201,0.6887500166893006,1.0,1.0,0.14633419
Balatonfelvidéki,Tempranillo,14,0.9505746,0.8207703590393066,1.0,1.0,0.09297386
Balatonfelvidéki,Touriga Nacional,14,0.76770395,0.48743702471256256,0.7792492508888245,1.0,0.21786097
Balatonfelvidéki,Tramini,14,0.58228743,0.18037431985139848,0.7138127386569977,0.75,0.24783199
Balatonfelvidéki,Verdejo,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Vermentino,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Zweigelt,14,0.90381116,0.6632326185703278,1.0,1.0,0.16611965
Balatonfelvidéki,Zéta,14,0.9981257,1.0,1.0,1.0,0.007013076
Balatonfelvidéki,Zöld veltelíni,14,0.6002274,0.2625931233167648,0.7138127386569977,0.75,0.2140181
Balatonfüred-Csopaki,Aglianico,14,0.8529237,0.5187314450740814,0.9812821447849274,1.0,0.24053963
Balatonfüred-Csopaki,Albariño,14,0.8932333,0.6012500584125519,1.0,1.0,0.23675819
Balatonfüred-Csopaki,Arany sárfehér,14,0.7021232,0.40282608568668365,0.7496447861194611,1.0,0.23751752
Balatonfüred-Csopaki,Assyrtiko,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Bianca,14,0.7021232,0.40282608568668365,0.7496447861194611,1.0,0.23751752
Balatonfüred-Csopaki,Bronner,14,0.25449815,0.01345278583467007,0.23754830658435822,0.5554756939411164,0.20416759
Balatonfüred-Csopaki,Budai zöld,14,0.60451275,0.1728751637041569,0.6485183835029602,1.0,0.30464408
Balatonfüred-Csopaki,Cabernet Cortis,14,0.68841183,0.3319771200418472,0.7496447861194611,1.0,0.26216456
Balatonfüred-Csopaki,Cabernet franc,14,0.72743005,0.4768184334039688,0.75,1.0,0.21635282
Balatonfüred-Csopaki,Cabernet sauvignon,14,0.9199485,0.7475000262260437,1.0,1.0,0.17930564
Balatonfüred-Csopaki,Carignan,14,0.82876116,0.3890485823154449,0.9812821447849274,1.0,0.27957502
Balatonfüred-Csopaki,Chardonnay,14,0.68841183,0.3319771200418472,0.7496447861194611,1.0,0.26216456
Balatonfüred-Csopaki,Cirfandli,14,0.6620268,0.21203588843345644,0.7496447861194611,1.0,0.30261838
Balatonfüred-Csopaki,Cserszegi fűszeres,14,0.6257554,0.27023605555295943,0.6485183835029602,1.0,0.2741345
Balatonfüred-Csopaki,Ezerjó,14,0.6257554,0.27023605555295943,0.6485183835029602,1.0,0.2741345
Balatonfüred-Csopaki,Fiano,14,0.9510204,0.8225000262260437,1.0,1.0,0.12933554
Balatonfüred-Csopaki,Furmint,14,0.9409752,0.7959375143051147,1.0,1.0,0.13950549
Balatonfüred-Csopaki,Garnacha,14,0.82876116,0.3890485823154449,0.9812821447849274,1.0,0.27957502
Balatonfüred-Csopaki,Generosa,14,0.6257554,0.27023605555295943,0.6485183835029602,1.0,0.2741345
Balatonfüred-Csopaki,Hárslevelű,14,0.90862656,0.6884009122848511,1.0,1.0,0.19888762
Balatonfüred-Csopaki,Irsai Olivér,14,0.32282013,0.022359035164117816,0.31752532720565796,0.6804756939411164,0.2379608
Balatonfüred-Csopaki,Johanniter,14,0.32282013,0.022359035164117816,0.31752532720565796,0.6804756939411164,0.2379608
Balatonfüred-Csopaki,Juhfark,14,0.7109019,0.39371819496154786,0.75,1.0,0.2462459
Balatonfüred-Csopaki,Kabar,14,0.90862656,0.6884009122848511,1.0,1.0,0.19888762
Balatonfüred-Csopaki,Kadarka,14,0.9065699,0.6799582123756409,1.0,1.0,0.20310067
Balatonfüred-Csopaki,Királyleányka,14,0.60451275,0.1728751637041569,0.6485183835029602,1.0,0.30464408
Balatonfüred-Csopaki,Kékfrankos,14,0.68841183,0.3319771200418472,0.7496447861194611,1.0,0.26216456
Balatonfüred-Csopaki,Kéknyelű,14,0.68841183,0.3319771200418472,0.7496447861194611,1.0,0.26216456
Balatonfüred-Csopaki,Kövérszőlő,14,0.90862656,0.6884009122848511,1.0,1.0,0.19888762
Balatonfüred-Csopaki,Leányka,14,0.60451275,0.1728751637041569,0.6485183835029602,1.0,0.30464408
Balatonfüred-Csopaki,Merlot,14,0.9065699,0.6799582123756409,1.0,1.0,0.20310067
Balatonfüred-Csopaki,Mourvèdre,14,0.025266025,0.0,0.0,0.0,0.09453681
Balatonfüred-Csopaki,Muscaris,14,0.32282013,0.022359035164117816,0.31752532720565796,0.6804756939411164,0.2379608
Balatonfüred-Csopaki,Muscat ottonel,14,0.33744913,0.026798815280199055,0.34002169966697693,0.6904077470302582,0.23790035
Balatonfüred-Csopaki,Müller-Thurgau,14,0.32282013,0.022359035164117816,0.31752532720565796,0.6804756939411164,0.2379608
Balatonfüred-Csopaki,Nero d'Avola,14,0.0,0.0,0.0,0.0,0.0
Balatonfüred-Csopaki,Olaszrizling,14,0.68841183,0.3319771200418472,0.7496447861194611,1.0,0.26216456
Balatonfüred-Csopaki,Pinot blanc,14,0.3630274,0.07698162980377674,0.36091700196266174,0.6904077470302582,0.22365922
Balatonfüred-Csopaki,Pinot noir,14,0.33744913,0.026798815280199055,0.34002169966697693,0.6904077470302582,0.23790035
Balatonfüred-Csopaki,Portugieser,14,0.68841183,0.3319771200418472,0.7496447861194611,1.0,0.26216456
Balatonfüred-Csopaki,Rajnai rizling,14,0.33744913,0.026798815280199055,0.34002169966697693,0.6904077470302582,0.23790035
Balatonfüred-Csopaki,Rizlingszilváni,14,0.32282013,0.022359035164117816,0.31752532720565796,0.6804756939411164,0.2379608
Balatonfüred-Csopaki,Sangiovese,14,0.9230229,0.7475000262260437,1.0,1.0,0.16948813
Balatonfüred-Csopaki,Sauvignon blanc,14,0.60451275,0.1728751637041569,0.6485183835029602,1.0,0.30464408
Balatonfüred-Csopaki,Solaris,14,0.25449815,0.01345278583467007,0.23754830658435822,0.5554756939411164,0.20416759
Balatonfüred-Csopaki,Souvignier Gris,14,0.60451275,0.1728751637041569,0.6485183835029602,1.0,0.30464408
Balatonfüred-Csopaki,Syrah,14,0.9397621,0.7959375143051147,1.0,1.0,0.14346062
Balatonfüred-Csopaki,Szürkebarát,14,0.60451275,0.1728751637041569,0.6485183835029602,1.0,0.30464408
Balatonfüred-Csopaki,Sárgamuskotály,14,0.7109019,0.39371819496154786,0.75,1.0,0.2462459
Balatonfüred-Csopaki,Tempranillo,14,0.99320394,1.0,1.0,1.0,0.025428742
Balatonfüred-Csopaki,Touriga Nacional,14,0.95379287,0.8520647764205933,1.0,1.0,0.12288259
Balatonfüred-Csopaki,Tramini,14,0.33744913,0.026798815280199055,0.34002169966697693,0.6904077470302582,0.23790035
Balatonfüred-Csopaki,Verdejo,14,0.9510204,0.8225000262260437,1.0,1.0,0.12933554
Balatonfüred-Csopaki,Vermentino,14,0.9230229,0.7475000262260437,1.0,1.0,0.16948813
Balatonfüred-Csopaki,Zweigelt,14,0.68841183,0.3319771200418472,0.7496447861194611,1.0,0.26216456
Balatonfüred-Csopaki,Zéta,14,0.90862656,0.6884009122848511,1.0,1.0,0.19888762
Balatonfüred-Csopaki,Zöld veltelíni,14,0.3630274,0.07698162980377674,0.36091700196266174,0.6904077470302582,0.22365922
Bükki,Aglianico,14,0.4114147,0.08062594160437583,0.2574039697647095,0.9625207602977754,0.3479435
Bükki,Albariño,14,0.9976191,1.0,1.0,1.0,0.008908699
Bükki,Arany sárfehér,14,0.9345208,0.7433682978153229,1.0,1.0,0.11844881
Bükki,Assyrtiko,14,0.98878175,0.9473333656787872,1.0,1.0,0.028545607
Bükki,Bianca,14,0.94036496,0.7433682978153229,1.0,1.0,0.11959353
Bükki,Bronner,14,0.5477064,0.17394206225872041,0.6534735262393951,0.7187368452548981,0.2181233
Bükki,Budai zöld,14,0.90588933,0.5762938499450684,1.0,1.0,0.18932949
Bükki,Cabernet Cortis,14,0.93860185,0.7260893642902374,1.0,1.0,0.12290255
Bükki,Cabernet franc,14,0.9464286,0.75,1.0,1.0,0.10645383
Bükki,Cabernet sauvignon,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Carignan,14,0.35990158,0.060469457879662514,0.1930529773235321,0.9625207602977754,0.35244536
Bükki,Chardonnay,14,0.93860185,0.7260893642902374,1.0,1.0,0.12290255
Bükki,Cirfandli,14,0.9186941,0.666514778137207,1.0,1.0,0.15295684
Bükki,Cserszegi fűszeres,14,0.9178738,0.6334934234619141,1.0,1.0,0.1625878
Bükki,Ezerjó,14,0.9120296,0.6334934234619141,1.0,1.0,0.16087012
Bükki,Fiano,14,1.0,1.0,1.0,1.0,0.0
Bükki,Furmint,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Garnacha,14,0.35990158,0.060469457879662514,0.1930529773235321,0.9625207602977754,0.35244536
Bükki,Generosa,14,0.9178738,0.6334934234619141,1.0,1.0,0.1625878
Bükki,Hárslevelű,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Irsai Olivér,14,0.6205764,0.2379524722695351,0.75,0.75,0.21978818
Bükki,Johanniter,14,0.6205764,0.2379524722695351,0.75,0.75,0.21978818
Bükki,Juhfark,14,0.9387987,0.75,1.0,1.0,0.10915086
Bükki,Kabar,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Kadarka,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Királyleányka,14,0.90588933,0.5762938499450684,1.0,1.0,0.18932949
Bükki,Kékfrankos,14,0.93860185,0.7260893642902374,1.0,1.0,0.12290255
Bükki,Kéknyelű,14,0.9327577,0.7260893642902374,1.0,1.0,0.12169778
Bükki,Kövérszőlő,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Leányka,14,0.90588933,0.5762938499450684,1.0,1.0,0.18932949
Bükki,Merlot,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Mourvèdre,14,0.0,0.0,0.0,0.0,0.0
Bükki,Muscaris,14,0.6205764,0.2379524722695351,0.75,0.75,0.21978818
Bükki,Muscat ottonel,14,0.62667704,0.25882534086704256,0.75,0.75,0.21319684
Bükki,Müller-Thurgau,14,0.6205764,0.2379524722695351,0.75,0.75,0.21978818
Bükki,Nero d'Avola,14,0.0,0.0,0.0,0.0,0.0
Bükki,Olaszrizling,14,0.93860185,0.7260893642902374,1.0,1.0,0.12290255
Bükki,Pinot blanc,14,0.6416953,0.31601732075214384,0.75,0.75,0.1829819
Bükki,Pinot noir,14,0.62667704,0.25882534086704256,0.75,0.75,0.21319684
Bükki,Portugieser,14,0.93860185,0.7260893642902374,1.0,1.0,0.12290255
Bükki,Rajnai rizling,14,0.62667704,0.25882534086704256,0.75,0.75,0.21319684
Bükki,Rizlingszilváni,14,0.6205764,0.2379524722695351,0.75,0.75,0.21978818
Bükki,Sangiovese,14,1.0,1.0,1.0,1.0,0.0
Bükki,Sauvignon blanc,14,0.90588933,0.5762938499450684,1.0,1.0,0.18932949
Bükki,Solaris,14,0.5477064,0.17394206225872041,0.6534735262393951,0.7187368452548981,0.2181233
Bükki,Souvignier Gris,14,0.90588933,0.5762938499450684,1.0,1.0,0.18932949
Bükki,Syrah,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Szürkebarát,14,0.90588933,0.5762938499450684,1.0,1.0,0.18932949
Bükki,Sárgamuskotály,14,0.9387987,0.75,1.0,1.0,0.10915086
Bükki,Tempranillo,14,0.89139646,0.7216608881950378,0.9240706562995911,1.0,0.12636967
Bükki,Touriga Nacional,14,0.67463034,0.40577745735645293,0.5907372832298279,1.0,0.25393483
Bükki,Tramini,14,0.62667704,0.25882534086704256,0.75,0.75,0.21319684
Bükki,Verdejo,14,1.0,1.0,1.0,1.0,0.0
Bükki,Vermentino,14,1.0,1.0,1.0,1.0,0.0
Bükki,Zweigelt,14,0.93860185,0.7260893642902374,1.0,1.0,0.12290255
Bükki,Zéta,14,0.9941559,1.0,1.0,1.0,0.021866824
Bükki,Zöld veltelíni,14,0.6416953,0.31601732075214384,0.75,0.75,0.1829819
Csongrádi,Aglianico,14,0.9915816,1.0,1.0,1.0,0.031498633
Csongrádi,Albariño,14,0.5724586,0.05239826291799546,0.6727780997753143,0.8562500178813934,0.32773545
Csongrádi,Arany sárfehér,14,0.43240985,0.048491701344028124,0.49999934434890747,0.6476983487606048,0.24597092
Csongrádi,Assyrtiko,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Bianca,14,0.43240985,0.048491701344028124,0.49999934434890747,0.6476983487606048,0.24597092
