borvidek,index,n_members,mean,p10,p50,p90,std
Balatonfüred-Csopaki,extreme_heat_days_t38,14,0.7714286,0.2650000035762787,0.699999988079071,1.3300000190734869,0.4897858
Balatonfüred-Csopaki,growing_season_precip,14,390.6831,348.735986328125,391.3022003173828,423.4266082763672,29.193933
Balatonfüred-Csopaki,hargreaves_pet,14,812.519,805.3332824707031,810.9151611328125,824.2021789550781,7.7529736
Balatonfüred-Csopaki,heat_days_t35,14,5.125,3.8700000286102294,4.825000047683716,6.684999895095825,1.3342745
Balatonfüred-Csopaki,huglin_index,14,2243.255,2205.2962646484375,2236.177734375,2288.2318359375,37.901295
Balatonfüred-Csopaki,last_spring_frost_doy,14,78.65,75.67000198364258,78.9749984741211,82.50500259399413,3.981737
Balatonfüred-Csopaki,p_minus_pet,14,-421.83588,-463.19423217773436,-420.9706115722656,-384.57068786621096,32.091106
Balatonfüred-Csopaki,spring_frost_days,14,7.4892855,6.62000002861023,7.8500001430511475,8.25,0.83624125
Balatonfüred-Csopaki,winkler_gdd,14,1736.1936,1707.1007080078125,1731.1473388671875,1765.3357666015625,30.711535
Bükki,cool_night_index,14,11.304641,11.164512443542481,11.33255910873413,11.427298069000244,0.14877166
Bükki,extreme_heat_days_t38,14,0.1642857,0.05000000074505806,0.1250000037252903,0.3499999940395355,0.12623021
Bükki,growing_season_precip,14,431.6919,404.0953063964844,438.53013610839844,463.1097106933594,25.834797
Bükki,hargreaves_pet,14,783.6803,776.3766235351562,783.9228820800781,789.0898254394531,6.6035967
Bükki,heat_days_t35,14,2.0857143,1.3950000166893006,2.049999952316284,2.845000004768372,0.76294684
Bükki,huglin_index,14,2044.1881,2000.0061767578125,2041.136474609375,2079.46845703125,34.250835
Bükki,last_spring_frost_doy,14,94.88928,90.50500106811523,94.25,101.01500015258789,4.503297
Bükki,p_minus_pet,14,-351.98843,-377.4358734130859,-345.8174591064453,-315.2099700927734,29.331734
Bükki,spring_frost_days,14,15.367857,13.294999980926514,15.775000095367432,16.335000038146973,1.2538567
Bükki,winkler_gdd,14,1514.407,1485.4565185546876,1512.3211059570312,1544.3250244140625,29.248987
Csongrádi,cool_night_index,14,11.857565,11.723154735565185,11.855688095092773,11.973410606384277,0.22274913
Csongrádi,extreme_heat_days_t38,14,1.9821428,1.1399999737739563,1.925000011920929,3.0249999046325686,0.82732356
Csongrádi,growing_season_precip,14,360.06747,331.36741027832034,364.27508544921875,380.8501708984375,19.806133
Csongrádi,hargreaves_pet,14,895.7642,888.028564453125,893.7564697265625,903.07470703125,7.272381
Csongrádi,heat_days_t35,14,10.742857,9.0,10.275000095367432,13.515000152587893,1.9497393
Csongrádi,huglin_index,14,2406.1328,2368.2156005859374,2399.1083984375,2443.4294677734374,38.5273
Csongrádi,last_spring_frost_doy,14,89.185715,85.43999938964843,89.27499771118164,91.81000061035157,2.9282064
Csongrádi,p_minus_pet,14,-535.6967,-559.7375610351562,-535.1561889648438,-511.8912139892578,21.463425
Csongrádi,spring_frost_days,14,11.825,10.334999752044677,12.0,13.15999984741211,1.0764525
Csongrádi,winkler_gdd,14,1820.588,1791.7636840820312,1815.9559326171875,1845.7406127929687,33.46826
Egri,cool_night_index,14,11.327829,11.188548755645751,11.365667343139648,11.446774959564209,0.17350543
Egri,extreme_heat_days_t38,14,0.5035714,0.1650000050663948,0.5250000059604645,0.805000013113022,0.30093718
Egri,growing_season_precip,14,400.30438,371.0034515380859,400.15960693359375,431.23890380859376,26.702559
Egri,hargreaves_pet,14,826.7747,819.3492248535156,826.5560302734375,833.9621398925781,6.7078815
Egri,heat_days_t35,14,3.925,2.9450000524520874,3.549999952316284,5.124999904632569,1.2449512
Egri,huglin_index,14,2156.1677,2113.7682861328126,2154.243408203125,2198.0837646484374,36.96959
Egri,last_spring_frost_doy,14,96.42143,91.53000259399414,96.04999923706055,101.96500015258789,4.1601453
Egri,p_minus_pet,14,-426.4703,-451.2746856689453,-425.68580627441406,-390.4588928222656,29.831131
Egri,spring_frost_days,14,15.271429,13.235000133514404,15.75,16.485000228881837,1.3503156
Egri,winkler_gdd,14,1585.3922,1554.5966186523438,1582.8793334960938,1618.0562255859375,32.212646
Etyek-Budai,cool_night_index,14,11.702806,11.518473243713379,11.748052597045898,11.84625186920166,0.19422077
Etyek-Budai,extreme_heat_days_t38,14,0.98214287,0.3649999976158142,0.9000000059604645,1.7400000333786019,0.5576762
