borvidek,index,n_members,mean,p10,p50,p90,std
Balatonfelvidéki,huglin_index,14,1772.906,1772.906005859375,1772.906005859375,1772.906005859375,0.0
Balatonfelvidéki,last_spring_frost_doy,14,100.333336,100.33333587646484,100.33333587646484,100.33333587646484,0.0
Balatonfelvidéki,p_minus_pet,14,-275.7288,-275.7287902832031,-275.7287902832031,-275.7287902832031,0.0
Balatonfelvidéki,spring_frost_days,14,11.533334,11.533333778381348,11.533333778381348,11.533333778381348,0.0
Balatonfelvidéki,winkler_gdd,14,1303.9874,1303.9874267578125,1303.9874267578125,1303.9874267578125,0.0
Balatonfüred-Csopaki,cool_night_index,14,11.134086,11.134085655212402,11.134085655212402,11.134085655212402,0.0
Balatonfüred-Csopaki,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Balatonfüred-Csopaki,growing_season_precip,14,388.51593,388.51593017578125,388.51593017578125,388.51593017578125,0.0
Balatonfüred-Csopaki,hargreaves_pet,14,749.93134,749.931396484375,749.931396484375,749.931396484375,0.0
Balatonfüred-Csopaki,heat_days_t35,14,0.43333334,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.0
Balatonfüred-Csopaki,huglin_index,14,1913.7303,1913.7303466796875,1913.7303466796875,1913.7303466796875,0.0
Balatonfüred-Csopaki,last_spring_frost_doy,14,87.6,87.5999984741211,87.5999984741211,87.5999984741211,0.0
Balatonfüred-Csopaki,p_minus_pet,14,-361.4155,-361.4154968261719,-361.4154968261719,-361.4154968261719,0.0
Balatonfüred-Csopaki,spring_frost_days,14,8.833333,8.833333015441895,8.833333015441895,8.833333015441895,0.0
Balatonfüred-Csopaki,winkler_gdd,14,1437.9504,1437.950439453125,1437.950439453125,1437.950439453125,0.0
Bükki,cool_night_index,14,10.102694,10.102693557739258,10.102693557739258,10.102693557739258,0.0
Bükki,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Bükki,growing_season_precip,14,414.0646,414.0645751953125,414.0645751953125,414.0645751953125,0.0
Bükki,hargreaves_pet,14,725.232,725.2319946289062,725.2319946289062,725.2319946289062,0.0
Bükki,heat_days_t35,14,0.06666667,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.0
Bükki,huglin_index,14,1730.1053,1730.1053466796875,1730.1053466796875,1730.1053466796875,0.0
Bükki,last_spring_frost_doy,14,107.333336,107.33333587646484,107.33333587646484,107.33333587646484,0.0
Bükki,p_minus_pet,14,-311.16742,-311.16741943359375,-311.16741943359375,-311.16741943359375,0.0
Bükki,spring_frost_days,14,18.366667,18.366666793823242,18.366666793823242,18.366666793823242,0.0
Bükki,winkler_gdd,14,1238.6381,1238.6380615234375,1238.6380615234375,1238.6380615234375,0.0
Csongrádi,cool_night_index,14,10.936978,10.936978340148926,10.936978340148926,10.936978340148926,0.0
Csongrádi,extreme_heat_days_t38,14,0.06666667,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.0
Csongrádi,growing_season_precip,14,353.07565,353.0756530761719,353.0756530761719,353.0756530761719,0.0
Csongrádi,hargreaves_pet,14,829.75183,829.7518310546875,829.7518310546875,829.7518310546875,0.0
Csongrádi,heat_days_t35,14,1.9666666,1.9666666984558105,1.9666666984558105,1.9666666984558105,0.0
Csongrádi,huglin_index,14,2092.6807,2092.6806640625,2092.6806640625,2092.6806640625,0.0
Csongrádi,last_spring_frost_doy,14,99.53333,99.53333282470703,99.53333282470703,99.53333282470703,0.0
Csongrádi,p_minus_pet,14,-476.67618,-476.6761779785156,-476.6761779785156,-476.6761779785156,0.0
Csongrádi,spring_frost_days,14,14.533334,14.533333778381348,14.533333778381348,14.533333778381348,0.0
Csongrádi,winkler_gdd,14,1546.6981,1546.6981201171875,1546.6981201171875,1546.6981201171875,0.0
Egri,cool_night_index,14,10.144295,10.144294738769531,10.144294738769531,10.144294738769531,0.0
Egri,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Egri,growing_season_precip,14,387.38013,387.380126953125,387.380126953125,387.380126953125,0.0
Egri,hargreaves_pet,14,763.5997,763.5996704101562,763.5996704101562,763.5996704101562,0.0
Egri,heat_days_t35,14,0.36666664,0.36666667461395264,0.36666667461395264,0.36666667461395264,0.0
Egri,huglin_index,14,1832.4337,1832.4337158203125,1832.4337158203125,1832.4337158203125,0.0
Egri,last_spring_frost_doy,14,108.36666,108.36666870117188,108.36666870117188,108.36666870117188,0.0
Egri,p_minus_pet,14,-376.21954,-376.21954345703125,-376.21954345703125,-376.21954345703125,0.0
Egri,spring_frost_days,14,17.533333,17.53333282470703,17.53333282470703,17.53333282470703,0.0
Egri,winkler_gdd,14,1304.466,1304.4659423828125,1304.4659423828125,1304.4659423828125,0.0
Etyek-Budai,cool_night_index,14,10.628514,10.62851333618164,10.62851333618164,10.62851333618164,0.0
Etyek-Budai,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Etyek-Budai,growing_season_precip,14,355.46176,355.4617919921875,355.4617919921875,355.4617919921875,0.0
Etyek-Budai,hargreaves_pet,14,771.4162,771.4161987304688,771.4161987304688,771.4161987304688,0.0
Etyek-Budai,heat_days_t35,14,0.53333336,0.5333333611488342,0.5333333611488342,0.5333333611488342,0.0
Etyek-Budai,huglin_index,14,1903.2177,1903.2176513671875,1903.2176513671875,1903.2176513671875,0.0
Etyek-Budai,last_spring_frost_doy,14,101.23333,101.23332977294922,101.23332977294922,101.23332977294922,0.0
Etyek-Budai,p_minus_pet,14,-415.9544,-415.95440673828125,-415.95440673828125,-415.95440673828125,0.0
Etyek-Budai,spring_frost_days,14,13.766667,13.766666412353516,13.766666412353516,13.766666412353516,0.0
Etyek-Budai,winkler_gdd,14,1385.3254,1385.325439453125,1385.325439453125,1385.325439453125,0.0
Hajós-Bajai,cool_night_index,14,10.462304,10.46230411529541,10.46230411529541,10.46230411529541,0.0
Hajós-Bajai,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Hajós-Bajai,growing_season_precip,14,380.84262,380.8426513671875,380.8426513671875,380.8426513671875,0.0
Hajós-Bajai,hargreaves_pet,14,835.77765,835.7776489257812,835.7776489257812,835.7776489257812,0.0
Hajós-Bajai,heat_days_t35,14,1.5666667,1.5666667222976685,1.5666667222976685,1.5666667222976685,0.0
Hajós-Bajai,huglin_index,14,2038.4796,2038.4796142578125,2038.4796142578125,2038.4796142578125,0.0
Hajós-Bajai,last_spring_frost_doy,14,102.86666,102.86666870117188,102.86666870117188,102.86666870117188,0.0
Hajós-Bajai,p_minus_pet,14,-454.93503,-454.9350280761719,-454.9350280761719,-454.9350280761719,0.0
Hajós-Bajai,spring_frost_days,14,15.933333,15.933333396911621,15.933333396911621,15.933333396911621,0.0
Hajós-Bajai,winkler_gdd,14,1475.264,1475.2640380859375,1475.2640380859375,1475.2640380859375,0.0
Kunsági,cool_night_index,14,10.590726,10.590725898742676,10.590725898742676,10.590725898742676,0.0
Kunsági,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Kunsági,growing_season_precip,14,352.85907,352.85906982421875,352.85906982421875,352.85906982421875,0.0
Kunsági,hargreaves_pet,14,817.12054,817.1205444335938,817.1205444335938,817.1205444335938,0.0
Kunsági,heat_days_t35,14,1.4,1.399999976158142,1.399999976158142,1.399999976158142,0.0
Kunsági,huglin_index,14,2025.9092,2025.9091796875,2025.9091796875,2025.9091796875,0.0
Kunsági,last_spring_frost_doy,14,101.96667,101.96666717529297,101.96666717529297,101.96666717529297,0.0
Kunsági,p_minus_pet,14,-464.26144,-464.2614440917969,-464.2614440917969,-464.2614440917969,0.0
Kunsági,spring_frost_days,14,14.3,14.300000190734863,14.300000190734863,14.300000190734863,0.0
Kunsági,winkler_gdd,14,1471.9711,1471.9710693359375,1471.9710693359375,1471.9710693359375,0.0
Mátrai,cool_night_index,14,9.970128,9.970128059387207,9.970128059387207,9.970128059387207,0.0
Mátrai,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Mátrai,growing_season_precip,14,377.77908,377.7790832519531,377.7790832519531,377.7790832519531,0.0
Mátrai,hargreaves_pet,14,772.6982,772.6981811523438,772.6981811523438,772.6981811523438,0.0
Mátrai,heat_days_t35,14,0.4,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.0
Mátrai,huglin_index,14,1815.2611,1815.2611083984375,1815.2611083984375,1815.2611083984375,0.0
Mátrai,last_spring_frost_doy,14,110.9,110.9000015258789,110.9000015258789,110.9000015258789,0.0
Mátrai,p_minus_pet,14,-394.91913,-394.91912841796875,-394.91912841796875,-394.91912841796875,0.0
Mátrai,spring_frost_days,14,20.3,20.299999237060547,20.299999237060547,20.299999237060547,0.0
Mátrai,winkler_gdd,14,1273.8779,1273.8779296875,1273.8779296875,1273.8779296875,0.0
Móri,cool_night_index,14,10.373362,10.373361587524414,10.373361587524414,10.373361587524414,0.0
