borvidek,index,n_members,mean,p10,p50,p90,std
Badacsonyi,cool_night_index,14,12.076019,11.110991191864013,12.190914630889893,12.791710948944091,0.6410659
Badacsonyi,extreme_heat_days_t38,14,0.25357142,0.05000000074505806,0.15000000596046448,0.6399999916553499,0.23815338
Badacsonyi,growing_season_precip,14,454.26675,419.6722930908203,462.9021911621094,487.8415191650391,32.204414
Badacsonyi,hargreaves_pet,14,786.5724,772.8700744628907,785.8712463378906,800.5470458984375,12.258691
Badacsonyi,heat_days_t35,14,3.3,1.8449999690055847,3.4499999284744263,4.3850000381469725,1.1784933
Badacsonyi,huglin_index,14,2105.2415,2042.107763671875,2109.419921875,2167.202685546875,63.808453
Badacsonyi,last_spring_frost_doy,14,84.58929,78.42499694824218,84.4749984741211,91.72500305175781,5.661177
Badacsonyi,p_minus_pet,14,-332.30563,-378.39174194335936,-318.2596893310547,-302.1160552978516,35.36555
Badacsonyi,spring_frost_days,14,9.575,6.7349999904632565,9.375,13.025,2.4155545
Badacsonyi,winkler_gdd,14,1617.7773,1564.2966796875,1616.2206420898438,1683.85859375,60.77254
Balatonboglári,cool_night_index,14,12.373836,11.409430694580077,12.532812595367432,13.027868747711182,0.66843766
Balatonboglári,extreme_heat_days_t38,14,0.8535714,0.41500000059604647,0.9000000059604645,1.2350000143051147,0.38051802
Balatonboglári,growing_season_precip,14,438.05487,404.9244720458984,440.82847595214844,471.55926818847655,28.859009
Balatonboglári,hargreaves_pet,14,841.84845,828.1432189941406,841.37646484375,856.6749755859375,12.061826
Balatonboglári,heat_days_t35,14,6.6714287,4.2799999713897705,6.724999904632568,9.424999618530274,1.9371583
Balatonboglári,huglin_index,14,2315.1038,2252.2557373046875,2319.6705322265625,2370.9277587890624,61.768772
Balatonboglári,last_spring_frost_doy,14,80.375,72.53999786376953,80.72500228881836,87.28000259399414,5.437292
Balatonboglári,p_minus_pet,14,-403.7936,-448.0263946533203,-394.0098419189453,-372.91698303222654,33.08853
Balatonboglári,spring_frost_days,14,7.682143,4.5800000667572025,8.024999856948853,10.960000133514404,2.4669826
Balatonboglári,winkler_gdd,14,1792.7225,1744.630517578125,1794.2875366210938,1858.525439453125,57.54063
Balatonfelvidéki,cool_night_index,14,12.41826,11.494245338439942,12.519632339477539,13.131889533996583,0.63347584
Balatonfelvidéki,extreme_heat_days_t38,14,0.44642857,0.15000000596046448,0.42499999701976776,0.8549999833106996,0.27207485
Balatonfelvidéki,growing_season_precip,14,453.68292,426.23192443847654,454.5936737060547,484.4006683349609,30.773043
Balatonfelvidéki,hargreaves_pet,14,793.29645,780.2267822265625,792.4926147460938,807.3400634765625,11.279874
Balatonfelvidéki,heat_days_t35,14,4.1107144,2.5500000953674316,4.025000095367432,5.45499997138977,1.2514881
Balatonfelvidéki,huglin_index,14,2173.3271,2113.483349609375,2173.0384521484375,2232.9901611328123,57.77501
Balatonfelvidéki,last_spring_frost_doy,14,81.09643,74.7249969482422,80.60000228881836,88.50499954223633,5.5769253
Balatonfelvidéki,p_minus_pet,14,-339.61356,-378.2515045166016,-331.2560577392578,-307.4578918457031,34.36872
Balatonfelvidéki,spring_frost_days,14,7.7428575,4.8750001907348635,7.6000001430511475,10.635000133514405,2.320797
Balatonfelvidéki,winkler_gdd,14,1688.2089,1641.7959106445312,1682.8974609375,1745.8981201171875,55.212708
Balatonfüred-Csopaki,cool_night_index,14,12.8285475,11.827095317840577,12.966249942779541,13.506739234924316,0.65272486
Balatonfüred-Csopaki,extreme_heat_days_t38,14,0.8357143,0.25500000417232516,0.824999988079071,1.3549999833106996,0.4217311
Balatonfüred-Csopaki,growing_season_precip,14,393.9378,358.7493194580078,401.68455505371094,422.2994018554688,26.641605
Balatonfüred-Csopaki,hargreaves_pet,14,817.0545,802.7632690429688,816.4900817871094,831.6442626953125,13.520895
Balatonfüred-Csopaki,heat_days_t35,14,6.25,4.165000009536743,6.049999952316284,8.600000381469727,2.202097
Balatonfüred-Csopaki,huglin_index,14,2322.2783,2250.127099609375,2331.4522705078125,2384.4388671875,70.2484
Balatonfüred-Csopaki,last_spring_frost_doy,14,74.174995,66.60000152587891,74.7249984741211,78.95,5.4879847
Balatonfüred-Csopaki,p_minus_pet,14,-423.11667,-470.47051696777345,-419.8303680419922,-387.9136505126953,32.106514
Balatonfüred-Csopaki,spring_frost_days,14,5.6464286,2.990000081062317,6.1000001430511475,8.109999895095825,2.0699744
Balatonfüred-Csopaki,winkler_gdd,14,1827.9082,1763.4685180664062,1832.2783203125,1906.4572387695314,65.63802
Bükki,cool_night_index,14,11.906072,11.101639080047608,11.974447250366211,12.474167728424073,0.5891277
Bükki,extreme_heat_days_t38,14,0.16785714,0.01500000022351742,0.15000000596046448,0.31999999582767497,0.123424135
Bükki,growing_season_precip,14,427.93777,395.75632934570314,432.1844024658203,454.8527862548828,27.357399
Bükki,hargreaves_pet,14,788.98535,779.0693054199219,787.5133666992188,802.5041442871094,10.181917
Bükki,heat_days_t35,14,2.9535713,1.8899999380111694,3.0,3.575000095367432,0.915563
Bükki,huglin_index,14,2132.8123,2077.6146240234375,2119.7965087890625,2195.5540283203127,55.582447
Bükki,last_spring_frost_doy,14,90.10714,85.2400001525879,90.5250015258789,94.91499938964844,3.84542
Bükki,p_minus_pet,14,-361.04755,-403.33302612304686,-356.8837890625,-331.09715270996094,34.14066
Bükki,spring_frost_days,14,12.764285,9.28499994277954,12.849999904632568,16.315000152587892,2.8816013
Bükki,winkler_gdd,14,1611.4883,1566.2245483398438,1599.0501708984375,1676.5847045898438,53.43009
Csongrádi,cool_night_index,14,12.537397,11.553407192230225,12.772332191467285,13.116919326782227,0.66244304
Csongrádi,extreme_heat_days_t38,14,2.8678572,1.9550000309944153,2.875,3.699999904632569,0.90055686
Csongrádi,growing_season_precip,14,362.80524,333.31801452636716,364.8209533691406,391.13165283203125,28.40215
Csongrádi,hargreaves_pet,14,900.8047,887.8174865722656,900.4825439453125,914.9347351074218,11.235211
Csongrádi,heat_days_t35,14,12.7464285,9.59000005722046,13.400000095367432,14.994999885559082,2.861983
