borvidek,variety,n_members,mean,p10,p50,p90,std
Bükki,Verdejo,14,0.37922826,0.37922826409339905,0.37922826409339905,0.37922826409339905,0.0
Bükki,Vermentino,14,0.37922826,0.37922826409339905,0.37922826409339905,0.37922826409339905,0.0
Bükki,Zweigelt,14,1.0,1.0,1.0,1.0,0.0
Bükki,Zéta,14,0.4878788,0.48787879943847656,0.48787879943847656,0.48787879943847656,0.0
Bükki,Zöld veltelíni,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Aglianico,14,0.23253174,0.23253174126148224,0.23253174126148224,0.23253174126148224,0.0
Csongrádi,Albariño,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Arany sárfehér,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Assyrtiko,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Bianca,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Bronner,14,0.6384659,0.6384658813476562,0.6384658813476562,0.6384658813476562,0.0
Csongrádi,Budai zöld,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Cabernet Cortis,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Cabernet franc,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Cabernet sauvignon,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Carignan,14,0.17439881,0.17439880967140198,0.17439880967140198,0.17439880967140198,0.0
Csongrádi,Chardonnay,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Cirfandli,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Cserszegi fűszeres,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Ezerjó,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Fiano,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Furmint,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Garnacha,14,0.17439881,0.17439880967140198,0.17439880967140198,0.17439880967140198,0.0
Csongrádi,Generosa,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Hárslevelű,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Irsai Olivér,14,0.75,0.75,0.75,0.75,0.0
Csongrádi,Johanniter,14,0.75,0.75,0.75,0.75,0.0
