borvidek,variety,n_members,mean,p10,p50,p90,std
Balatonboglári,Chardonnay,14,0.91939163,0.742891651391983,1.0,1.0,0.13513619
Balatonboglári,Cirfandli,14,0.9090792,0.742891651391983,1.0,1.0,0.1616851
Balatonboglári,Cserszegi fűszeres,14,0.8932151,0.6389797925949097,1.0,1.0,0.17814079
Balatonboglári,Ezerjó,14,0.8932151,0.6389797925949097,1.0,1.0,0.17814079
Balatonboglári,Fiano,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Furmint,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Garnacha,14,0.45728818,0.11852917671203614,0.3237014710903168,0.9899479925632477,0.34364924
Balatonboglári,Generosa,14,0.8932151,0.6389797925949097,1.0,1.0,0.17814079
Balatonboglári,Hárslevelű,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Irsai Olivér,14,0.59775025,0.3258326858282089,0.7131492495536804,0.75,0.21589401
Balatonboglári,Johanniter,14,0.59775025,0.3258326858282089,0.7131492495536804,0.75,0.21589401
Balatonboglári,Juhfark,14,0.925,0.75,1.0,1.0,0.12364652
Balatonboglári,Kabar,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Kadarka,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Királyleányka,14,0.8845353,0.6389797925949097,1.0,1.0,0.19886819
Balatonboglári,Kékfrankos,14,0.91939163,0.742891651391983,1.0,1.0,0.13513619
Balatonboglári,Kéknyelű,14,0.91939163,0.742891651391983,1.0,1.0,0.13513619
Balatonboglári,Kövérszőlő,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Leányka,14,0.8845353,0.6389797925949097,1.0,1.0,0.19886819
Balatonboglári,Merlot,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Mourvèdre,14,0.0,0.0,0.0,0.0,0.0
Balatonboglári,Muscaris,14,0.59775025,0.3258326858282089,0.7131492495536804,0.75,0.21589401
Balatonboglári,Muscat ottonel,14,0.6060117,0.3489805072546005,0.7184136509895325,0.75,0.20889534
Balatonboglári,Müller-Thurgau,14,0.59775025,0.3258326858282089,0.7131492495536804,0.75,0.21589401
Balatonboglári,Nero d'Avola,14,0.0,0.0,0.0,0.0,0.0
Balatonboglári,Olaszrizling,14,0.91939163,0.742891651391983,1.0,1.0,0.13513619
Balatonboglári,Pinot blanc,14,0.6141973,0.35455796122550964,0.7184136509895325,0.75,0.19072285
Balatonboglári,Pinot noir,14,0.6060117,0.3489805072546005,0.7184136509895325,0.75,0.20889534
Balatonboglári,Portugieser,14,0.91939163,0.742891651391983,1.0,1.0,0.13513619
Balatonboglári,Rajnai rizling,14,0.6060117,0.3489805072546005,0.7184136509895325,0.75,0.20889534
Balatonboglári,Rizlingszilváni,14,0.59775025,0.3258326858282089,0.7131492495536804,0.75,0.21589401
Balatonboglári,Sangiovese,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Sauvignon blanc,14,0.8845353,0.6389797925949097,1.0,1.0,0.19886819
Balatonboglári,Solaris,14,0.5045892,0.24359309822320938,0.5881492495536804,0.6907353937625885,0.20255437
Balatonboglári,Souvignier Gris,14,0.8845353,0.6389797925949097,1.0,1.0,0.19886819
Balatonboglári,Syrah,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Szürkebarát,14,0.8845353,0.6389797925949097,1.0,1.0,0.19886819
Balatonboglári,Sárgamuskotály,14,0.925,0.75,1.0,1.0,0.12364652
Balatonboglári,Tempranillo,14,0.9570604,0.8247055888175965,1.0,1.0,0.078157164
Balatonboglári,Touriga Nacional,14,0.7688584,0.49137223660945895,0.764935314655304,1.0,0.19948524
Balatonboglári,Tramini,14,0.6060117,0.3489805072546005,0.7184136509895325,0.75,0.20889534
Balatonboglári,Verdejo,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Vermentino,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Zweigelt,14,0.91939163,0.742891651391983,1.0,1.0,0.13513619
Balatonboglári,Zéta,14,1.0,1.0,1.0,1.0,0.0
Balatonboglári,Zöld veltelíni,14,0.6141973,0.35455796122550964,0.7184136509895325,0.75,0.19072285
Balatonfelvidéki,Aglianico,14,0.1694813,0.0,0.0,0.534171611070633,0.26996952
Balatonfelvidéki,Albariño,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Arany sárfehér,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Assyrtiko,14,0.8188141,0.37292596101760866,0.955548107624054,1.0,0.25851595
Balatonfelvidéki,Bianca,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Bronner,14,0.72881067,0.549685662984848,0.75,1.0,0.19386856
Balatonfelvidéki,Budai zöld,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Cabernet Cortis,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Cabernet franc,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Cabernet sauvignon,14,0.9464286,0.75,1.0,1.0,0.10645383
Balatonfelvidéki,Carignan,14,0.14122467,0.0,0.0,0.4006287336349488,0.24071
Balatonfelvidéki,Chardonnay,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Cirfandli,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Cserszegi fűszeres,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Ezerjó,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Fiano,14,0.94368535,0.7428376615047455,1.0,1.0,0.11204476
Balatonfelvidéki,Furmint,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Garnacha,14,0.14122467,0.0,0.0,0.4006287336349488,0.24071
Balatonfelvidéki,Generosa,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Hárslevelű,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Irsai Olivér,14,0.7649499,0.674685662984848,0.75,1.0,0.16015197
Balatonfelvidéki,Johanniter,14,0.7649499,0.674685662984848,0.75,1.0,0.16015197
Balatonfelvidéki,Juhfark,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Kabar,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Kadarka,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Királyleányka,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Kékfrankos,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Kéknyelű,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Kövérszőlő,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Leányka,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Merlot,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Mourvèdre,14,0.0,0.0,0.0,0.0,0.0
Balatonfelvidéki,Muscaris,14,0.7649499,0.674685662984848,0.75,1.0,0.16015197
Balatonfelvidéki,Muscat ottonel,14,0.76782066,0.6854448318481445,0.75,1.0,0.15628839
Balatonfelvidéki,Müller-Thurgau,14,0.7649499,0.674685662984848,0.75,1.0,0.16015197
Balatonfelvidéki,Nero d'Avola,14,0.0,0.0,0.0,0.0,0.0
Balatonfelvidéki,Olaszrizling,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Pinot blanc,14,0.7683591,0.6854448318481445,0.75,1.0,0.1549102
Balatonfelvidéki,Pinot noir,14,0.76782066,0.6854448318481445,0.75,1.0,0.15628839
Balatonfelvidéki,Portugieser,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Rajnai rizling,14,0.76782066,0.6854448318481445,0.75,1.0,0.15628839
Balatonfelvidéki,Rizlingszilváni,14,0.7649499,0.674685662984848,0.75,1.0,0.16015197
Balatonfelvidéki,Sangiovese,14,0.9464286,0.75,1.0,1.0,0.10645383
Balatonfelvidéki,Sauvignon blanc,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Solaris,14,0.72881067,0.549685662984848,0.75,1.0,0.19386856
Balatonfelvidéki,Souvignier Gris,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Syrah,14,0.9464286,0.75,1.0,1.0,0.10645383
Balatonfelvidéki,Szürkebarát,14,0.9793028,1.0,1.0,1.0,0.077441774
Balatonfelvidéki,Sárgamuskotály,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Tempranillo,14,0.6504817,0.24861730486154557,0.6370320618152618,1.0,0.2832971
Balatonfelvidéki,Touriga Nacional,14,0.3928743,0.0033922118134796625,0.30369873344898224,0.8675049841403962,0.34000006
Balatonfelvidéki,Tramini,14,0.76782066,0.6854448318481445,0.75,1.0,0.15628839
Balatonfelvidéki,Verdejo,14,0.9464286,0.75,1.0,1.0,0.10645383
Balatonfelvidéki,Vermentino,14,0.9464286,0.75,1.0,1.0,0.10645383
Balatonfelvidéki,Zweigelt,14,0.98214287,1.0,1.0,1.0,0.06681531
Balatonfelvidéki,Zéta,14,1.0,1.0,1.0,1.0,0.0
Balatonfelvidéki,Zöld veltelíni,14,0.7683591,0.6854448318481445,0.75,1.0,0.1549102
Balatonfüred-Csopaki,Aglianico,14,0.5164742,0.2052092283964157,0.4497595280408859,1.0,0.33178917
Balatonfüred-Csopaki,Albariño,14,0.9991072,1.0,1.0,1.0,0.0033407623
Balatonfüred-Csopaki,Arany sárfehér,14,0.9192501,0.729036021232605,1.0,1.0,0.13388272
Balatonfüred-Csopaki,Assyrtiko,14,0.990386,1.0,1.0,1.0,0.035972275
Balatonfüred-Csopaki,Bianca,14,0.9192501,0.729036021232605,1.0,1.0,0.13388272
Balatonfüred-Csopaki,Bronner,14,0.5031768,0.21268339455127716,0.5813401639461517,0.6730465650558471,0.20941111
Balatonfüred-Csopaki,Budai zöld,14,0.8832735,0.6218931555747986,1.0,1.0,0.19863349
Balatonfüred-Csopaki,Cabernet Cortis,14,0.9186616,0.729036021232605,1.0,1.0,0.13512638
Balatonfüred-Csopaki,Cabernet franc,14,0.9285714,0.75,1.0,1.0,0.117201805
Balatonfüred-Csopaki,Cabernet sauvignon,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Carignan,14,0.45636323,0.1539069250226021,0.33731964230537415,1.0,0.3540188
Balatonfüred-Csopaki,Chardonnay,14,0.9186616,0.729036021232605,1.0,1.0,0.13512638
Balatonfüred-Csopaki,Cirfandli,14,0.90912765,0.729036021232605,1.0,1.0,0.15820907
Balatonfüred-Csopaki,Cserszegi fűszeres,14,0.8912577,0.6218931555747986,1.0,1.0,0.18058218
Balatonfüred-Csopaki,Ezerjó,14,0.8912577,0.6218931555747986,1.0,1.0,0.18058218
Balatonfüred-Csopaki,Fiano,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Furmint,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Garnacha,14,0.45636323,0.1539069250226021,0.33731964230537415,1.0,0.3540188
Balatonfüred-Csopaki,Generosa,14,0.8912577,0.6218931555747986,1.0,1.0,0.18058218
Balatonfüred-Csopaki,Hárslevelű,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Irsai Olivér,14,0.5933609,0.28799588680267335,0.7063401639461517,0.75,0.21909244
Balatonfüred-Csopaki,Johanniter,14,0.5933609,0.28799588680267335,0.7063401639461517,0.75,0.21909244
Balatonfüred-Csopaki,Juhfark,14,0.9279018,0.75,1.0,1.0,0.118322
Balatonfüred-Csopaki,Kabar,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Kadarka,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Királyleányka,14,0.8832735,0.6218931555747986,1.0,1.0,0.19863349
Balatonfüred-Csopaki,Kékfrankos,14,0.9186616,0.729036021232605,1.0,1.0,0.13512638
Balatonfüred-Csopaki,Kéknyelű,14,0.9186616,0.729036021232605,1.0,1.0,0.13512638
Balatonfüred-Csopaki,Kövérszőlő,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Leányka,14,0.8832735,0.6218931555747986,1.0,1.0,0.19863349
Balatonfüred-Csopaki,Merlot,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Mourvèdre,14,0.0,0.0,0.0,0.0,0.0
Balatonfüred-Csopaki,Muscaris,14,0.5933609,0.28799588680267335,0.7063401639461517,0.75,0.21909244
Balatonfüred-Csopaki,Muscat ottonel,14,0.6021856,0.3114071935415268,0.7125772833824158,0.75,0.21116357
Balatonfüred-Csopaki,Müller-Thurgau,14,0.5933609,0.28799588680267335,0.7063401639461517,0.75,0.21909244
Balatonfüred-Csopaki,Nero d'Avola,14,0.0,0.0,0.0,0.0,0.0
Balatonfüred-Csopaki,Olaszrizling,14,0.9186616,0.729036021232605,1.0,1.0,0.13512638
Balatonfüred-Csopaki,Pinot blanc,14,0.61201674,0.3431668788194656,0.7125772833824158,0.75,0.19155477
Balatonfüred-Csopaki,Pinot noir,14,0.6021856,0.3114071935415268,0.7125772833824158,0.75,0.21116357
Balatonfüred-Csopaki,Portugieser,14,0.9186616,0.729036021232605,1.0,1.0,0.13512638
Balatonfüred-Csopaki,Rajnai rizling,14,0.6021856,0.3114071935415268,0.7125772833824158,0.75,0.21116357
Balatonfüred-Csopaki,Rizlingszilváni,14,0.5933609,0.28799588680267335,0.7063401639461517,0.75,0.21909244
Balatonfüred-Csopaki,Sangiovese,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Sauvignon blanc,14,0.8832735,0.6218931555747986,1.0,1.0,0.19863349
Balatonfüred-Csopaki,Solaris,14,0.5031768,0.21268339455127716,0.5813401639461517,0.6730465650558471,0.20941111
Balatonfüred-Csopaki,Souvignier Gris,14,0.8832735,0.6218931555747986,1.0,1.0,0.19863349
Balatonfüred-Csopaki,Syrah,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Szürkebarát,14,0.8832735,0.6218931555747986,1.0,1.0,0.19863349
Balatonfüred-Csopaki,Sárgamuskotály,14,0.9279018,0.75,1.0,1.0,0.118322
Balatonfüred-Csopaki,Tempranillo,14,0.94291085,0.8718759000301362,1.0,1.0,0.11526164
Balatonfüred-Csopaki,Touriga Nacional,14,0.75784403,0.5385425865650177,0.7830928564071655,1.0,0.22891022
Balatonfüred-Csopaki,Tramini,14,0.6021856,0.3114071935415268,0.7125772833824158,0.75,0.21116357
Balatonfüred-Csopaki,Verdejo,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Vermentino,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Zweigelt,14,0.9186616,0.729036021232605,1.0,1.0,0.13512638
Balatonfüred-Csopaki,Zéta,14,1.0,1.0,1.0,1.0,0.0
Balatonfüred-Csopaki,Zöld veltelíni,14,0.61201674,0.3431668788194656,0.7125772833824158,0.75,0.19155477
Bükki,Aglianico,14,0.12923828,0.0,0.0,0.465534606575966,0.21663181
Bükki,Albariño,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Arany sárfehér,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Assyrtiko,14,0.6283016,0.22062469720840455,0.5999302566051483,1.0,0.31163234
Bükki,Bianca,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Bronner,14,0.8255205,0.5754245162010193,0.875,1.0,0.19264854
Bükki,Budai zöld,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Cabernet Cortis,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Cabernet franc,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Cabernet sauvignon,14,0.8428572,0.75,0.75,1.0,0.119674735
Bükki,Carignan,14,0.09692871,0.0,0.0,0.34915094673633584,0.16247386
Bükki,Chardonnay,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Cirfandli,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Cserszegi fűszeres,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Ezerjó,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Fiano,14,0.8339068,0.5956246852874756,0.8714285492897034,1.0,0.18108997
Bükki,Furmint,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Garnacha,14,0.09692871,0.0,0.0,0.34915094673633584,0.16247386
Bükki,Generosa,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Hárslevelű,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Irsai Olivér,14,0.8612348,0.7004245162010193,0.875,1.0,0.14634499
Bükki,Johanniter,14,0.8612348,0.7004245162010193,0.875,1.0,0.14634499
Bükki,Juhfark,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Kabar,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Kadarka,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Királyleányka,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Kékfrankos,14,1.0,1.0,1.0,1.0,0.0
Bükki,Kéknyelű,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Kövérszőlő,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Leányka,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Merlot,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Mourvèdre,14,0.0,0.0,0.0,0.0,0.0
Bükki,Muscaris,14,0.8612348,0.7004245162010193,0.875,1.0,0.14634499
Bükki,Muscat ottonel,14,0.86320126,0.7075067460536957,0.875,1.0,0.14371122
Bükki,Müller-Thurgau,14,0.8612348,0.7004245162010193,0.875,1.0,0.14634499
Bükki,Nero d'Avola,14,0.0,0.0,0.0,0.0,0.0
Bükki,Olaszrizling,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Pinot blanc,14,0.86320126,0.7075067460536957,0.875,1.0,0.14371122
Bükki,Pinot noir,14,0.86320126,0.7075067460536957,0.875,1.0,0.14371122
Bükki,Portugieser,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Rajnai rizling,14,0.86320126,0.7075067460536957,0.875,1.0,0.14371122
Bükki,Rizlingszilváni,14,0.8612348,0.7004245162010193,0.875,1.0,0.14634499
Bükki,Sangiovese,14,0.8744898,0.75,0.8714285492897034,1.0,0.12920219
Bükki,Sauvignon blanc,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Solaris,14,0.8255205,0.5754245162010193,0.875,1.0,0.19264854
Bükki,Souvignier Gris,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Syrah,14,0.8428572,0.75,0.75,1.0,0.119674735
Bükki,Szürkebarát,14,0.9994898,1.0,1.0,1.0,0.0019090207
Bükki,Sárgamuskotály,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Tempranillo,14,0.5125907,0.1470831274986267,0.3999534994363785,1.0,0.33885393
Bükki,Touriga Nacional,14,0.29420897,0.0,0.15525654703378677,0.7988679289817812,0.33226636
Bükki,Tramini,14,0.86320126,0.7075067460536957,0.875,1.0,0.14371122
Bükki,Verdejo,14,0.8744898,0.75,0.8714285492897034,1.0,0.12920219
Bükki,Vermentino,14,0.8744898,0.75,0.8714285492897034,1.0,0.12920219
Bükki,Zweigelt,14,1.0,1.0,1.0,1.0,0.0
Bükki,Zéta,14,0.9678572,0.9077273011207581,1.0,1.0,0.07841534
Bükki,Zöld veltelíni,14,0.86320126,0.7075067460536957,0.875,1.0,0.14371122
Csongrádi,Aglianico,14,0.91682184,0.6706895291805267,1.0,1.0,0.15119524
Csongrádi,Albariño,14,0.8586702,0.594109582901001,1.0,1.0,0.224636
Csongrádi,Arany sárfehér,14,0.74627465,0.43208331763744356,0.7336558699607849,1.0,0.26351368
Csongrádi,Assyrtiko,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Bianca,14,0.74627465,0.43208331763744356,0.7336558699607849,1.0,0.26351368
Csongrádi,Bronner,14,0.19743241,0.0006473769899457694,0.20020240545272827,0.49431971013546,0.18928908
Csongrádi,Budai zöld,14,0.5622458,0.13778576999902725,0.6265130341053009,0.9811362564563751,0.33904135
Csongrádi,Cabernet Cortis,14,0.70657116,0.32374506294727323,0.7336558699607849,1.0,0.3044835
Csongrádi,Cabernet franc,14,0.7821986,0.5177976071834565,0.75,1.0,0.23662819
Csongrádi,Cabernet sauvignon,14,0.9281493,0.79357408285141,1.0,1.0,0.16125506
Csongrádi,Carignan,14,0.8304735,0.5030171513557434,1.0,1.0,0.22031167
Csongrádi,Chardonnay,14,0.70657116,0.32374506294727323,0.7336558699607849,1.0,0.3044835
Csongrádi,Cirfandli,14,0.6253772,0.17207148671150208,0.7336558699607849,1.0,0.35075235
Csongrádi,Cserszegi fűszeres,14,0.6302806,0.2594593375921249,0.6265130341053009,0.9811362564563751,0.30273354
Csongrádi,Ezerjó,14,0.6302806,0.2594593375921249,0.6265130341053009,0.9811362564563751,0.30273354
Csongrádi,Fiano,14,0.94285715,0.7999999940395355,1.0,1.0,0.11760296
Csongrádi,Furmint,14,0.9615156,0.9401717782020569,1.0,1.0,0.11844271
Csongrádi,Garnacha,14,0.8304735,0.5030171513557434,1.0,1.0,0.22031167
Csongrádi,Generosa,14,0.6302806,0.2594593375921249,0.6265130341053009,0.9811362564563751,0.30273354
Csongrádi,Hárslevelű,14,0.90655035,0.7040972292423249,1.0,1.0,0.1848767
Csongrádi,Irsai Olivér,14,0.255989,0.001428627083078027,0.27077533304691315,0.6181478261947633,0.23551163
Csongrádi,Johanniter,14,0.255989,0.001428627083078027,0.27077533304691315,0.6181478261947633,0.23551163
Csongrádi,Juhfark,14,0.7359789,0.38803077936172486,0.75,1.0,0.2832006
