year,borvidek,winkler_gdd,huglin_index,spring_frost_days,last_spring_frost_doy,heat_days_t35,extreme_heat_days_t38,growing_season_precip,hargreaves_pet,p_minus_pet,cool_night_index,borregio
1986,Soproni,1377.7035236358643,1933.1095218313478,19.0,105.0,0.0,0.0,385.047607421875,782.8580161432279,-397.8104087213529,9.571139335632324,Felső-Pannon
1986,Szekszárdi,1573.469720840454,2204.6548082745044,24.0,105.0,0.0,0.0,330.0817565917969,869.5765695060535,-539.4948129142566,9.47942066192627,Pannon
1986,Tokaji,1431.4570608139038,2040.6745449470636,17.0,106.0,0.0,0.0,301.3501892089844,792.3061573221796,-490.95596811319524,8.507170677185059,Tokaj
1986,Tolnai,1519.1814413070679,2126.1683175252374,22.0,105.0,0.0,0.0,297.98773193359375,841.6810484445177,-543.693316510924,9.5051851272583,Pannon
1986,Villányi,1573.4734516143799,2143.773601883391,21.0,105.0,0.0,0.0,361.0899963378906,842.6133024004122,-481.52330606252156,10.50777816772461,Pannon
1986,Zalai,1373.177074432373,1935.9649391990524,19.0,105.0,0.0,0.0,409.3419189453125,792.3370547879741,-382.9951358426616,9.148653984069824,Balaton
1987,Badacsonyi,1256.6441612243652,1686.7144261999317,26.0,91.0,0.0,0.0,595.7492065429688,705.3170543032865,-109.5678477603177,12.639668464660645,Balaton
1987,Balatonboglári,1409.2615995407104,1883.0586904661038,20.0,83.0,0.0,0.0,559.4484252929688,758.6016841361574,-199.1532588431886,12.795721054077148,Balaton
1987,Balatonfelvidéki,1325.0941648483276,1752.6641105388587,20.0,83.0,0.0,0.0,594.8955078125,708.0179228717537,-113.12241505925374,13.058585166931152,Balaton
1987,Balatonfüred-Csopaki,1453.4025211334229,1893.0511174653063,20.0,83.0,0.0,0.0,443.5975341796875,731.0312350481385,-287.43370086845096,13.330890655517578,Balaton
1987,Bükki,1240.5072040557861,1745.2587459946114,24.0,118.0,0.0,0.0,286.02862548828125,735.6639188877515,-449.63529339947024,11.362580299377441,Felső-Magyarországi
1987,Csongrádi,1557.8052186965942,2092.341908985884,21.0,83.0,3.0,0.0,332.8500061035156,828.3640052442653,-495.51399914074966,12.146272659301758,Duna
1987,Egri,1287.4174222946167,1817.1286784091571,24.0,118.0,0.0,0.0,273.0916442871094,766.1044086661733,-493.0127643790639,11.466297149658203,Felső-Magyarországi
1987,Etyek-Budai,1380.3930969238281,1863.551989475526,21.0,83.0,0.0,0.0,376.19207763671875,752.2532622381412,-376.0611846014225,12.334436416625977,Felső-Pannon
1987,Hajós-Bajai,1508.7124519348145,2044.4325480591779,22.0,83.0,3.0,0.0,406.0680236816406,826.3667710173581,-420.2987473357175,12.255154609680176,Duna
1987,Kunsági,1474.630365371704,2002.2474056854687,21.0,83.0,2.0,0.0,367.5385437011719,805.4059591328202,-437.8674154316483,12.168033599853516,Duna
1987,Mátrai,1244.5969142913818,1774.6000530880515,26.0,118.0,0.0,0.0,341.0829162597656,766.3750575000444,-425.29214124027874,11.14330005645752,Felső-Magyarországi
1987,Móri,1234.4704866409302,1677.6279569572994,25.0,118.0,0.0,0.0,462.3941345214844,703.8209222729495,-241.4267877514651,12.326340675354004,Felső-Pannon
1987,Nagy-Somlói,1335.9758548736572,1811.8835809203974,22.0,83.0,0.0,0.0,544.9077758789062,747.6373155300879,-202.72953965118165,12.733842849731445,Balaton
1987,Neszmélyi,1250.9999980926514,1738.565847636012,25.0,118.0,0.0,0.0,451.58197021484375,738.6281022581511,-287.04613204330735,11.638455390930176,Felső-Pannon
1987,Pannonhalmi,1316.2000665664673,1788.7569468427116,23.0,118.0,0.0,0.0,425.0009460449219,738.6297183019612,-313.6287722570394,12.421701431274414,Felső-Pannon
1987,Pécsi,1449.904704093933,1915.8129324505023,21.0,83.0,0.0,0.0,477.8610534667969,770.4778719863158,-292.6168185195189,13.389981269836426,Pannon
1987,Soproni,1283.9739475250244,1750.6446274487362,22.0,83.0,0.0,0.0,402.6090087890625,721.5892265428763,-318.9802177538138,13.032299041748047,Felső-Pannon
1987,Szekszárdi,1516.0557012557983,2044.0520901870646,22.0,83.0,2.0,0.0,437.71697998046875,818.6378067473279,-380.92082676685914,12.537322998046875,Pannon
1987,Tokaji,1315.5837726593018,1850.6484865081388,22.0,83.0,1.0,0.0,300.8236999511719,756.0383663825124,-455.21466643134056,11.077045440673828,Tokaj
1987,Tolnai,1455.6797618865967,1946.5541046505189,20.0,83.0,0.0,0.0,442.7049255371094,781.7517202337203,-339.04679469661096,12.630619049072266,Pannon
1987,Villányi,1501.0017862319946,1982.1590414750888,21.0,83.0,0.0,0.0,438.2400207519531,791.5715212375119,-353.33150048555876,13.60122299194336,Pannon
1987,Zalai,1335.2923545837402,1807.6780367261376,20.0,83.0,0.0,0.0,590.7216796875,743.8414309149815,-153.11975122748152,12.62165355682373,Balaton
1988,Badacsonyi,1278.9580526351929,1764.7499353179485,20.0,117.0,0.0,0.0,364.7661437988281,746.7389904224964,-381.97284662366826,10.900391578674316,Balaton
1988,Balatonboglári,1437.2765550613403,1962.0129849147704,17.0,117.0,1.0,0.0,336.5796203613281,796.8649590914987,-460.28533873017057,11.197293281555176,Balaton
1988,Balatonfelvidéki,1342.8768148422241,1829.5130465556747,18.0,117.0,0.0,0.0,370.7148132324219,754.3358429573558,-383.6210297249339,11.22822093963623,Balaton
1988,Balatonfüred-Csopaki,1463.0376434326172,1953.3181255510394,10.0,117.0,1.0,0.0,301.7406311035156,768.747372148766,-467.00674104525035,11.586031913757324,Balaton
1988,Bükki,1242.3106594085693,1722.3099998424887,22.0,117.0,0.0,0.0,411.58160400390625,723.6043531699494,-312.0227491660431,10.636590003967285,Felső-Magyarországi
1988,Csongrádi,1567.0817794799805,2127.0596883547887,19.0,117.0,8.0,1.0,227.2306671142578,844.5560329112036,-617.3253657969458,11.485907554626465,Duna
1988,Egri,1311.8066720962524,1820.6259664134413,21.0,117.0,0.0,0.0,400.70648193359375,759.9193285818039,-359.2128466482102,10.670557022094727,Felső-Magyarországi
1988,Etyek-Budai,1399.0449838638306,1928.3976928306524,17.0,117.0,2.0,0.0,303.7712707519531,785.9459436438884,-482.1746728919353,11.15344524383545,Felső-Pannon
1988,Hajós-Bajai,1478.0104913711548,2058.5981118490517,22.0,117.0,6.0,0.0,275.6783447265625,850.0384543188627,-574.3601095923002,10.797374725341797,Duna
1988,Kunsági,1477.3099012374878,2041.1881583384884,17.0,117.0,3.0,0.0,282.7998962402344,828.2393361842321,-545.4394399439977,10.986912727355957,Duna
1988,Mátrai,1286.522871017456,1818.2364876496306,28.0,118.0,0.0,0.0,369.5638732910156,775.5665021153309,-406.00262882431525,10.39925765991211,Felső-Magyarországi
1988,Móri,1222.7236366271973,1725.7840376703834,25.0,118.0,0.0,0.0,321.02630615234375,747.0682450339998,-426.04193888165605,10.793192863464355,Felső-Pannon
1988,Nagy-Somlói,1358.9770679473877,1896.0178268141772,17.0,117.0,1.0,0.0,362.2952880859375,792.8516241066247,-430.55633602068724,10.770265579223633,Balaton
1988,Neszmélyi,1265.6983909606934,1811.1089264359134,24.0,118.0,0.0,0.0,354.0278015136719,780.8041529127472,-426.77635139907534,10.26482105255127,Felső-Pannon
1988,Pannonhalmi,1349.0966939926147,1885.0647903268648,19.0,117.0,1.0,0.0,319.3954772949219,786.7386430618615,-467.3431657669396,10.577505111694336,Felső-Pannon
1988,Pécsi,1445.9050970077515,1954.5120209151733,22.0,117.0,2.0,0.0,302.982666015625,798.5727853750873,-495.5901193594623,11.354327201843262,Pannon
1988,Soproni,1329.877305984497,1844.2599826146602,18.0,117.0,1.0,0.0,381.1950988769531,764.2068213165608,-383.01172243960764,11.18520736694336,Felső-Pannon
1988,Szekszárdi,1495.4885778427124,2071.136080250666,23.0,117.0,6.0,0.0,321.03338623046875,846.7841278224777,-525.7507415920089,10.841704368591309,Pannon
1988,Tokaji,1329.411766052246,1830.709331325768,17.0,117.0,0.0,0.0,364.0479431152344,738.9090458201838,-374.8611027049494,10.868369102478027,Tokaj
1988,Tolnai,1448.2974061965942,1996.1911853632887,19.0,117.0,4.0,0.0,288.69818115234375,818.0205105751065,-529.3223294227628,10.847265243530273,Pannon
1988,Villányi,1482.6584367752075,2007.352673555363,23.0,117.0,3.0,0.0,304.72332763671875,817.927952580076,-513.2046249433572,11.633000373840332,Pannon
1988,Zalai,1342.4121379852295,1873.6107238007362,17.0,117.0,0.0,0.0,412.6210021972656,789.0430974646864,-376.4220952674208,10.815731048583984,Balaton
1989,Badacsonyi,1194.4364547729492,1656.569413450895,3.0,74.0,0.0,0.0,451.2552795410156,706.9051972089148,-255.64991766789922,10.667037963867188,Balaton
1989,Balatonboglári,1364.8564586639404,1861.9119347486003,4.0,74.0,0.0,0.0,466.013427734375,752.8784423642105,-286.8650146298355,11.021843910217285,Balaton
1989,Balatonfelvidéki,1267.645076751709,1726.3357501257237,2.0,66.0,0.0,0.0,467.76739501953125,712.5150145050503,-244.74761948551907,10.991206169128418,Balaton
1989,Balatonfüred-Csopaki,1401.7342433929443,1863.7066987021847,0.0,59.0,0.0,0.0,388.6898498535156,726.6205932055876,-337.930743352072,11.584429740905762,Balaton
1989,Bükki,1213.635269165039,1723.2557075295722,8.0,86.0,0.0,0.0,464.3846130371094,709.3570439015981,-244.97243086448873,10.904555320739746,Felső-Magyarországi
1989,Csongrádi,1528.1480550765991,2059.999068585769,4.0,87.0,0.0,0.0,408.9085693359375,801.9024758289063,-392.9939064929688,11.62134838104248,Duna
1989,Egri,1277.537091255188,1815.9109146977273,6.0,109.0,0.0,0.0,432.16290283203125,743.0952846697745,-310.93238183774326,11.367928504943848,Felső-Magyarországi
1989,Etyek-Budai,1368.6044473648071,1874.7937054093584,4.0,74.0,0.0,0.0,406.608642578125,751.6873376145654,-345.0786950364404,11.550196647644043,Felső-Pannon
1989,Hajós-Bajai,1467.8798217773438,2012.9483311493505,3.0,74.0,0.0,0.0,437.7926940917969,809.0169598430944,-371.2242657512975,11.230188369750977,Duna
1989,Kunsági,1456.2344160079956,2000.8750621939075,3.0,74.0,0.0,0.0,396.48858642578125,795.8624646424222,-399.37387821664095,11.4381742477417,Duna
1989,Mátrai,1255.8314981460571,1802.9416898142242,9.0,109.0,0.0,0.0,460.8147277832031,755.3262293791013,-294.51150159589815,11.138447761535645,Felső-Magyarországi
1989,Móri,1197.3363819122314,1670.3455491816576,6.0,86.0,0.0,0.0,457.9140625,710.6979208134561,-252.7838583134561,10.887516975402832,Felső-Pannon
1989,Nagy-Somlói,1287.1881618499756,1798.7935813569204,5.0,83.0,0.0,0.0,476.10540771484375,756.6015798195681,-280.49617210472434,10.501708030700684,Balaton
1989,Neszmélyi,1243.1325931549072,1772.3700745830517,7.0,109.0,0.0,0.0,403.7728271484375,753.7609350086501,-349.9881078602126,10.410477638244629,Felső-Pannon
1989,Pannonhalmi,1296.5602922439575,1816.6619545472327,7.0,109.0,0.0,0.0,366.2120056152344,757.6995672957249,-391.48756168049056,10.459062576293945,Felső-Pannon
1989,Pécsi,1414.1695795059204,1887.987093524112,0.0,49.0,0.0,0.0,491.19879150390625,757.6074978018122,-266.40870629790595,11.701135635375977,Pannon
1989,Soproni,1254.9590044021606,1742.1532534628786,2.0,83.0,0.0,0.0,491.40966796875,726.0570056807705,-234.64733771202054,10.92072868347168,Felső-Pannon
1989,Szekszárdi,1478.0868587493896,2019.1229038937201,4.0,74.0,1.0,0.0,456.3728332519531,807.5869381240994,-351.2141048721463,11.369131088256836,Pannon
1989,Tokaji,1351.3845777511597,1884.3737563973918,6.0,87.0,0.0,0.0,457.6788024902344,728.3098035228262,-270.6310010325918,11.00908374786377,Tokaj
1989,Tolnai,1414.942268371582,1931.8138936639828,2.0,74.0,0.0,0.0,447.97857666015625,777.3215530403766,-329.3429763802203,11.169025421142578,Pannon
1989,Villányi,1434.3567695617676,1929.8852687487993,2.0,74.0,0.0,0.0,510.28668212890625,774.4215506031471,-264.1348684742409,11.76488971710205,Pannon
1989,Zalai,1285.590802192688,1784.994458074322,4.0,74.0,0.0,0.0,510.7288513183594,742.9124851294271,-232.1836338110677,10.58669376373291,Balaton
1990,Badacsonyi,1191.3637428283691,1698.056143753686,6.0,78.0,0.0,0.0,466.02001953125,751.206113154344,-285.18609362309405,8.908193588256836,Balaton
1990,Balatonboglári,1355.433235168457,1899.1578508707519,6.0,78.0,0.0,0.0,416.19244384765625,800.3669275183375,-384.1744836706813,9.20982551574707,Balaton
1990,Balatonfelvidéki,1257.2963848114014,1761.681525196524,6.0,78.0,0.0,0.0,453.2306213378906,757.671037798646,-304.4404164607554,9.233481407165527,Balaton
1990,Balatonfüred-Csopaki,1395.2806844711304,1903.0994657744332,2.0,77.0,0.0,0.0,376.6717834472656,772.6914527471343,-396.0196692998687,9.92293643951416,Balaton
1990,Bükki,1169.113245010376,1707.758168161206,12.0,101.0,0.0,0.0,347.4020080566406,752.3226867453018,-404.92067868866116,8.37997817993164,Felső-Magyarországi
1990,Csongrádi,1487.2688789367676,2074.7887826272563,7.0,78.0,0.0,0.0,279.9412536621094,861.7689499337571,-581.8276962716477,9.266708374023438,Duna
1990,Egri,1220.9934635162354,1803.0038611946886,9.0,101.0,0.0,0.0,366.6332702636719,790.6739496939821,-424.0406794303102,8.003600120544434,Felső-Magyarországi
1990,Etyek-Budai,1349.1869716644287,1899.934868839148,6.0,100.0,0.0,0.0,338.2271728515625,789.5557922959667,-451.32861944440424,9.293742179870605,Felső-Pannon
1990,Hajós-Bajai,1437.1113929748535,2026.3527294874705,7.0,78.0,0.0,0.0,298.83270263671875,857.8735824703706,-559.0408798336518,9.033865928649902,Duna
1990,Kunsági,1415.8675966262817,2013.598292414042,8.0,100.0,0.0,0.0,305.66796875,843.2283703425738,-537.5604015925738,8.979419708251953,Duna
1990,Mátrai,1201.0668983459473,1791.6283606599698,12.0,101.0,0.0,0.0,366.7176818847656,795.5228291528497,-428.80514726808406,8.071329116821289,Felső-Magyarországi
1990,Móri,1164.4538459777832,1682.8761170685248,9.0,104.0,0.0,0.0,338.2220764160156,749.0542682330782,-410.8321918170626,9.091323852539062,Felső-Pannon
1990,Nagy-Somlói,1276.74089717865,1838.136121816331,9.0,100.0,0.0,0.0,368.9845275878906,797.1985690724805,-428.21404148458987,8.880722045898438,Balaton
1990,Neszmélyi,1206.4980459213257,1778.9681193695128,8.0,100.0,0.0,0.0,350.9759216308594,789.2909899525462,-438.3150683216868,8.554232597351074,Felső-Pannon
1990,Pannonhalmi,1273.8886852264404,1835.5904730822497,11.0,100.0,0.0,0.0,313.08984375,793.6886667164407,-480.5988229664407,9.11372184753418,Felső-Pannon
1990,Pécsi,1397.0283203125,1919.4107052651289,5.0,76.0,0.0,0.0,323.02764892578125,812.2280980341819,-489.2004491084007,9.322409629821777,Pannon
1990,Soproni,1251.3817415237427,1794.281611645679,3.0,77.0,0.0,0.0,446.3128662109375,768.6295456527657,-322.3166794418282,9.143610954284668,Felső-Pannon
1990,Szekszárdi,1458.092022895813,2046.6454591436602,7.0,78.0,0.0,0.0,337.37127685546875,857.9989949203922,-520.6277180649234,9.203211784362793,Pannon
1990,Tokaji,1271.8781080245972,1840.256992678631,12.0,100.0,0.0,0.0,371.8807373046875,776.4534522733887,-404.57271496870123,9.094690322875977,Tokaj
1990,Tolnai,1409.9063758850098,1975.9544231157336,6.0,78.0,0.0,0.0,356.2147216796875,829.5294890560235,-473.314767376336,9.241257667541504,Pannon
1990,Villányi,1413.8301076889038,1957.583819519804,7.0,77.0,0.0,0.0,301.6700134277344,830.5009885282605,-528.8309751005261,9.472223281860352,Pannon
1990,Zalai,1269.5243225097656,1814.447701817448,7.0,78.0,0.0,0.0,440.3646545410156,788.7312053344298,-348.36655079341415,8.922561645507812,Balaton
1991,Badacsonyi,1205.7089405059814,1640.3435223540514,7.0,112.0,0.0,0.0,458.4192810058594,706.305246619707,-247.8859656138476,11.080546379089355,Balaton
1991,Balatonboglári,1374.4503965377808,1850.6379885134695,6.0,113.0,0.0,0.0,453.3814392089844,753.2500911076061,-299.8686518986217,11.464649200439453,Balaton
1991,Balatonfelvidéki,1268.2777080535889,1705.270275236149,4.0,112.0,0.0,0.0,456.9343566894531,711.3032627495456,-254.3689060600925,11.477952003479004,Balaton
1991,Balatonfüred-Csopaki,1404.0126848220825,1841.8629461696355,2.0,64.0,0.0,0.0,352.1852722167969,725.2399925921275,-373.0547203753306,11.76796817779541,Balaton
1991,Bükki,1191.0013074874878,1630.9204398835323,11.0,113.0,0.0,0.0,494.6037292480469,693.3211795075737,-198.7174502595268,10.573142051696777,Felső-Magyarországi
1991,Csongrádi,1477.1161651611328,1969.6631579697369,6.0,112.0,1.0,0.0,482.9356384277344,793.7032001212943,-310.76756169355997,11.114849090576172,Duna
1991,Egri,1241.2081336975098,1719.1200302365835,9.0,112.0,0.0,0.0,484.91510009765625,729.1473804225075,-244.23228032485122,10.532992362976074,Felső-Magyarországi
1991,Etyek-Budai,1359.4180459976196,1828.8229828672813,5.0,113.0,0.0,0.0,389.7301330566406,743.7284358032582,-353.9983027466176,11.09797191619873,Felső-Pannon
1991,Hajós-Bajai,1417.459906578064,1928.230914373825,8.0,112.0,0.0,0.0,501.9351501464844,802.7895859752407,-300.8544358287563,10.648479461669922,Duna
1991,Kunsági,1411.6253566741943,1913.1941781565704,6.0,113.0,0.0,0.0,468.8854675292969,783.193520782324,-314.3080532530271,10.77785587310791,Duna
1991,Mátrai,1209.1216049194336,1703.049819672128,12.0,113.0,0.0,0.0,476.2406921386719,739.9936447277331,-263.75295258906124,10.338827133178711,Felső-Magyarországi
1991,Móri,1203.3535585403442,1638.6588931258575,7.0,113.0,0.0,0.0,370.8632507324219,703.8060515737669,-332.94280084134505,10.870733261108398,Felső-Pannon
1991,Nagy-Somlói,1285.5822839736938,1766.2960700493593,6.0,112.0,0.0,0.0,404.9677429199219,748.9564566282045,-343.9887137082826,11.27680778503418,Balaton
1991,Neszmélyi,1225.951400756836,1723.404369668794,7.0,112.0,0.0,0.0,342.3460693359375,745.837541188979,-403.4914718530415,10.529156684875488,Felső-Pannon
1991,Pannonhalmi,1293.755807876587,1775.5863643070406,5.0,112.0,0.0,0.0,319.3027648925781,747.4619630328198,-428.15919814024164,11.172957420349121,Felső-Pannon
1991,Pécsi,1375.5102891921997,1831.0693081479885,7.0,112.0,0.0,0.0,523.2609252929688,756.2005840240084,-232.93965873103969,11.640128135681152,Pannon
1991,Soproni,1249.2788162231445,1710.9298018956363,3.0,112.0,0.0,0.0,508.32208251953125,716.6014179913361,-208.27933547180487,11.62997055053711,Felső-Pannon
1991,Szekszárdi,1439.9304866790771,1951.02448571318,10.0,113.0,0.0,0.0,537.2640991210938,802.6993688882451,-265.43526976715134,10.89874267578125,Pannon
1991,Tokaji,1324.7539367675781,1788.444932137023,9.0,113.0,0.0,0.0,448.98150634765625,711.4993118803656,-262.5178055327093,10.640096664428711,Tokaj
1991,Tolnai,1402.3183498382568,1885.564375106947,8.0,113.0,0.0,0.0,444.369384765625,772.1150965812868,-327.7457118156618,11.059001922607422,Pannon
1991,Villányi,1404.6334371566772,1879.7049853269862,6.0,112.0,0.0,0.0,482.3800048828125,776.2758634574645,-293.89585857465204,11.736222267150879,Pannon
1991,Zalai,1294.0703449249268,1772.732378802042,7.0,113.0,0.0,0.0,495.4790344238281,742.4626658792636,-246.98363145543544,11.27678108215332,Balaton
1992,Badacsonyi,1459.131049156189,2005.4780882415798,14.0,103.0,0.0,0.0,438.5312194824219,781.2827037948528,-342.7514843124309,10.270662307739258,Balaton
1992,Balatonboglári,1610.3379764556885,2201.315841219036,13.0,91.0,6.0,0.0,440.31561279296875,836.3518888163497,-396.036276023381,10.20583724975586,Balaton
1992,Balatonfelvidéki,1525.045446395874,2072.4917812662925,13.0,91.0,2.0,0.0,449.52490234375,787.602953125842,-338.07805078209196,10.638843536376953,Balaton
1992,Balatonfüred-Csopaki,1659.4291038513184,2211.9635584610755,8.0,80.0,7.0,0.0,325.62921142578125,805.9275146893857,-480.29830326360445,10.821171760559082,Balaton
1992,Bükki,1444.0147552490234,2010.5662171311415,22.0,113.0,0.0,0.0,284.5432434082031,777.189651843436,-492.64640843523284,9.53124713897705,Felső-Magyarországi
1992,Csongrádi,1758.2770414352417,2390.150788387355,20.0,104.0,12.0,0.0,327.37506103515625,890.6151578694378,-563.2400968342815,10.313241004943848,Duna
1992,Egri,1520.6690979003906,2129.017175717166,21.0,114.0,2.0,0.0,224.5817413330078,819.7656871523906,-595.1839458193828,9.61880874633789,Felső-Magyarországi
1992,Etyek-Budai,1597.350459098816,2192.996257736622,15.0,103.0,6.0,0.0,310.2523498535156,823.7858139000228,-513.5334640465072,10.230710983276367,Felső-Pannon
1992,Hajós-Bajai,1671.7526016235352,2336.697736272219,22.0,114.0,11.0,0.0,360.8801574707031,904.4429243627847,-543.5627668920815,9.681575775146484,Duna
1992,Kunsági,1677.482756614685,2321.343742948585,17.0,111.0,11.0,0.0,306.438232421875,878.4137407871759,-571.9755083653009,9.906420707702637,Duna
1992,Mátrai,1489.8196716308594,2116.9606796418557,22.0,114.0,3.0,0.0,236.0094757080078,831.1464074298411,-595.1369317218333,9.40984058380127,Felső-Magyarországi
1992,Móri,1443.0358753204346,2003.5984927096215,15.0,103.0,3.0,0.0,291.30841064453125,780.1944761849302,-488.88606554039893,10.209508895874023,Felső-Pannon
1992,Nagy-Somlói,1552.3271293640137,2151.3937256973036,16.0,103.0,6.0,0.0,397.7434387207031,826.5143141468304,-428.7708754261273,10.43109130859375,Balaton
1992,Neszmélyi,1487.8325653076172,2107.1114203527327,16.0,103.0,5.0,0.0,299.86920166015625,825.8935169526226,-526.0243152924663,9.935669898986816,Felső-Pannon
1992,Pannonhalmi,1543.332932472229,2153.373299996091,15.0,103.0,7.0,0.0,325.0923156738281,826.5265012709434,-501.4341855971153,10.537181854248047,Felső-Pannon
1992,Pécsi,1645.3326997756958,2226.6729206316945,11.0,91.0,4.0,0.0,403.5596008300781,846.3583520239191,-442.798751193841,10.765680313110352,Pannon
1992,Soproni,1527.5012340545654,2122.701971586917,12.0,103.0,5.0,0.0,342.5771484375,807.3524034622603,-464.7752550247603,10.434744834899902,Felső-Pannon
1992,Szekszárdi,1687.3620862960815,2352.3176837597025,20.0,114.0,10.0,0.0,377.2845458984375,903.2312070686738,-525.9466611702363,9.809185981750488,Pannon
1992,Tokaji,1526.4323272705078,2111.8306160513866,18.0,114.0,4.0,0.0,347.26873779296875,793.0616037036349,-445.79286591066614,9.494388580322266,Tokaj
1992,Tolnai,1645.8802299499512,2270.802915737767,16.0,111.0,10.0,0.0,359.42047119140625,866.7425264576643,-507.3220552662581,9.92116928100586,Pannon
1992,Villányi,1680.0817728042603,2277.4366873770314,14.0,103.0,7.0,0.0,451.0666809082031,866.7792636886769,-415.7125827804738,10.9368896484375,Pannon
1992,Zalai,1516.5858001708984,2114.5857111470314,13.0,91.0,4.0,0.0,440.05169677734375,825.7389618150669,-385.68726503772314,9.816651344299316,Balaton
1993,Badacsonyi,1398.9441452026367,1866.9817642007126,19.0,91.0,0.0,0.0,415.99407958984375,770.4195090766449,-354.42542948680114,10.765984535217285,Balaton
1993,Balatonboglári,1566.6312494277954,2071.661862472927,17.0,90.0,0.0,0.0,401.0116271972656,824.2221906495995,-423.2105634523339,10.989574432373047,Balaton
1993,Balatonfelvidéki,1471.584137916565,1939.2670952677022,16.0,90.0,0.0,0.0,411.960693359375,778.6555361573111,-366.6948427979361,11.169516563415527,Balaton
1993,Balatonfüred-Csopaki,1597.3569784164429,2067.7102045929455,14.0,90.0,0.0,0.0,343.5341491699219,794.6606732871581,-451.1265241172363,11.28060531616211,Balaton
1993,Bükki,1369.3025074005127,1875.094622769573,25.0,101.0,0.0,0.0,277.2154846191406,776.2383511204143,-499.0228665012737,9.352599143981934,Felső-Magyarországi
1993,Csongrádi,1712.3629655838013,2254.0627039831998,20.0,100.0,5.0,0.0,257.0225524902344,880.3799639573631,-623.3574114671287,10.836665153503418,Duna
1993,Egri,1437.139944076538,1974.820798575642,24.0,101.0,0.0,0.0,295.6833190917969,812.6917804721169,-517.00846138032,9.494210243225098,Felső-Magyarországi
1993,Etyek-Budai,1523.2796506881714,2045.9574896216675,24.0,101.0,0.0,0.0,343.87066650390625,816.7875534905739,-472.9168869866677,10.493362426757812,Felső-Pannon
1993,Hajós-Bajai,1629.2220468521118,2192.501420897728,22.0,100.0,4.0,0.0,330.535888671875,887.7439487521026,-557.2080600802276,10.630788803100586,Duna
1993,Kunsági,1626.3179941177368,2184.9516666879263,23.0,101.0,3.0,0.0,278.339599609375,867.5826280611992,-589.2430284518242,10.466263771057129,Duna
1993,Mátrai,1417.6885166168213,1976.4403419513012,27.0,101.0,0.0,0.0,287.8143615722656,825.7833376153271,-537.9689760430615,9.495847702026367,Felső-Magyarországi
1993,Móri,1370.461344718933,1848.2695006552883,25.0,101.0,0.0,0.0,365.1744079589844,768.2305083888934,-403.05610042990907,10.672415733337402,Felső-Pannon
1993,Nagy-Somlói,1492.652705192566,2005.2584678678677,19.0,100.0,0.0,0.0,357.7623291015625,813.0511016629249,-455.2887725613624,11.000039100646973,Balaton
1993,Neszmélyi,1420.4043254852295,1952.6836095241679,25.0,101.0,0.0,0.0,331.72406005859375,811.945270889918,-480.22121083132424,10.326303482055664,Felső-Pannon
1993,Pannonhalmi,1476.0442876815796,1993.2454139587237,22.0,100.0,0.0,0.0,329.0157165527344,808.7210164032102,-479.70529985047585,11.040862083435059,Felső-Pannon
1993,Pécsi,1575.393551826477,2066.695719918552,18.0,90.0,0.0,0.0,397.6524658203125,828.4688987315208,-430.81643291120827,10.952919960021973,Pannon
1993,Soproni,1422.4779062271118,1948.8874147376798,21.0,100.0,0.0,0.0,409.7088317871094,797.2099782191676,-387.50114643205825,10.743132591247559,Felső-Pannon
1993,Szekszárdi,1624.126103401184,2190.8277372924863,21.0,100.0,2.0,0.0,351.3486328125,886.1352859013919,-534.7866530888919,10.625463485717773,Pannon
1993,Tokaji,1450.5911569595337,1966.0296364855694,23.0,108.0,0.0,0.0,282.6015930175781,790.8322278307538,-508.2306348131757,9.57119083404541,Tokaj
1993,Tolnai,1583.3441381454468,2118.947198697797,21.0,100.0,1.0,0.0,342.5233459472656,851.5067777600422,-508.98343181277653,10.640427589416504,Pannon
1993,Villányi,1620.6334447860718,2129.2153751546875,17.0,90.0,0.0,0.0,412.1266784667969,849.9281786296114,-437.8015001628145,11.34244441986084,Pannon
1993,Zalai,1474.7484512329102,1986.2198874557866,18.0,100.0,0.0,0.0,411.8804626464844,813.8482373686521,-401.96777472216775,10.803689956665039,Balaton
1994,Badacsonyi,1462.603572845459,1967.9693111025497,3.0,87.0,0.0,0.0,513.9426879882812,756.0431380546514,-242.10045006637017,13.105740547180176,Balaton
1994,Balatonboglári,1618.528865814209,2175.1540815663916,3.0,88.0,0.0,0.0,472.3918762207031,813.1608185519098,-340.76894233120663,13.434287071228027,Balaton
1994,Balatonfelvidéki,1528.3588314056396,2039.6923696577576,3.0,87.0,0.0,0.0,506.2781982421875,764.9187840885788,-258.64058584639133,13.441791534423828,Balaton
1994,Balatonfüred-Csopaki,1658.6595029830933,2183.556558635437,2.0,88.0,0.0,0.0,402.9208679199219,784.6457911143816,-381.72492319445973,13.799473762512207,Balaton
1994,Bükki,1484.2236881256104,2036.438613189142,7.0,110.0,0.0,0.0,371.17047119140625,774.3837025725212,-403.21323138111495,13.20511531829834,Felső-Magyarországi
1994,Csongrádi,1809.6390438079834,2430.357180284643,6.0,94.0,11.0,0.0,280.2313232421875,890.6331407203727,-610.4018174781852,14.336329460144043,Duna
1994,Egri,1548.6099195480347,2134.1283954094592,7.0,110.0,3.0,0.0,351.94708251953125,809.0973195963222,-457.150237076791,13.088316917419434,Felső-Magyarországi
